Name,ID,State,Notes,User,Group,Job Type,Tags,Created,Updated,End Time,Runtime,Sweep,Hostname,Description,Commit,GitHub,GPU Count,GPU Type,test_acc,scel,algo,data_aug,dataset_name,lr,model,seed,best_epoch-scel.epoch,best_epoch-scel.scel,best_epoch-scel.test_acc,best_epoch-scel.train_acc,best_epoch-scel.training_loss,best_epoch-scel.ure,best_epoch-scel.valid_acc,best_epoch-ure.epoch,best_epoch-ure.scel,best_epoch-ure.test_acc,best_epoch-ure.train_acc,best_epoch-ure.training_loss,best_epoch-ure.ure,best_epoch-ure.valid_acc,best_epoch-valid_acc.epoch,best_epoch-valid_acc.scel,best_epoch-valid_acc.test_acc,best_epoch-valid_acc.train_acc,best_epoch-valid_acc.training_loss,best_epoch-valid_acc.ure,best_epoch-valid_acc.valid_acc,train_acc,training_loss,ure,valid_acc
expert-sweep-16,xs789taa,finished,-,anthony-wss,,,fwd-r,2023-04-15T04:04:36.000Z,2023-05-04T03:49:12.000Z,2023-04-15T05:43:01.000Z,5905,,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.2068,2.1627371311187744,fwd-r,True,clcifar10-aggregate,0.001,m-resnet18,0,299.0,2.1627371311187744,0.2068,0.2056888888888889,2.1627368927001958,0.1923419386148452,0.1994,289.0,2.164616823196411,0.2188,0.2089555555555555,2.164616733789444,-0.2321952134370804,0.1972,44.0,2.2425992488861084,0.2814,0.2722444444444444,2.2425990917465906,1.5526355504989624,0.2706,0.2056888888888889,2.1627368927001958,0.1923419386148452,0.1994
hopeful-sweep-10,h36w1u0s,finished,-,anthony-wss,,,fwd-u,2023-04-15T04:03:49.000Z,2023-05-04T03:49:12.000Z,2023-04-15T05:44:12.000Z,6023,,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.4856,2.172573566436768,fwd-u,True,clcifar10-noiseless,1e-05,m-resnet18,0,284.0,2.172285318374634,0.4867,0.5020444444444444,2.20178281177174,-3.1790242195129395,0.4788,299.0,2.172573566436768,0.4856,0.4999777777777778,2.201750205321745,-3.265939235687256,0.4698,284.0,2.172285318374634,0.4867,0.5020444444444444,2.20178281177174,-3.1790242195129395,0.4788,0.4999777777777778,2.201750205321745,-3.265939235687256,0.4698
stellar-sweep-15,xhiytlt2,finished,-,anthony-wss,,,ure-ga-r,2023-04-15T04:00:33.000Z,2023-05-04T03:49:12.000Z,2023-04-15T05:41:03.000Z,6030,,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.2776,2.260946989059448,ure-ga-r,True,clcifar10-aggregate,1e-05,m-resnet18,0,299.0,2.260946989059448,0.2776,0.2598222222222222,0.4297810091891072,1.0502554178237915,0.2606,289.0,2.2612669467926025,0.2758,0.2571333333333333,0.3422044893218712,1.0358682870864868,0.259,264.0,2.2614939212799072,0.2761,0.2615777777777778,0.3443620502948761,1.0647293329238892,0.2606,0.2598222222222222,0.4297810091891072,1.0502554178237915,0.2606
floral-sweep-14,hxbhndsu,finished,-,anthony-wss,,,ure-ga-r,2023-04-15T04:00:33.000Z,2023-05-04T03:49:12.000Z,2023-04-15T05:41:03.000Z,6030,,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.3136,2.257706642150879,ure-ga-r,True,clcifar10-aggregate,5e-05,m-resnet18,0,254.0,2.256114959716797,0.2847,0.2778222222222222,0.366370676593347,1.1852402687072754,0.2648,284.0,2.25639009475708,0.3016,0.2849111111111111,0.3484004126353697,1.144969463348389,0.2766,194.0,2.256978988647461,0.3085,0.2977333333333333,0.4835840561850504,1.3729898929595947,0.2972,0.2963555555555555,0.4311013120141896,1.1996824741363523,0.2952
vital-sweep-13,sofyycvp,finished,-,anthony-wss,,,ure-ga-r,2023-04-15T03:58:22.000Z,2023-05-04T03:49:12.000Z,2023-04-15T05:37:54.000Z,5972,,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.3348,2.257001638412476,ure-ga-r,True,clcifar10-aggregate,0.0001,m-resnet18,0,279.0,2.2555413246154785,0.3005,0.2842888888888888,0.4795489253645593,1.3656200170516968,0.2766,299.0,2.257001638412476,0.3348,0.3248444444444444,0.4881714196367697,1.2719738483428955,0.3208,289.0,2.25696873664856,0.345,0.3286444444444444,0.533809086646546,1.2870467901229858,0.3236,0.3248444444444444,0.4881714196367697,1.2719738483428955,0.3208
copper-sweep-12,5me5zfxq,finished,-,anthony-wss,,,ure-ga-r,2023-04-15T03:34:37.000Z,2023-05-04T03:49:12.000Z,2023-04-15T04:55:38.000Z,4861,,e19kh7twccli-47c7t,,,,1,Tesla V100-SXM2-32GB,0.3124,2.2534782886505127,ure-ga-r,True,clcifar10-aggregate,0.0005,m-resnet18,0,299.0,2.2534782886505127,0.3124,0.3052666666666667,0.4163910015062852,1.1074237823486328,0.3014,299.0,2.2534782886505127,0.3124,0.3052666666666667,0.4163910015062852,1.1074237823486328,0.3014,264.0,2.254181385040283,0.3314,0.3176222222222222,0.5387605789371512,1.269954800605774,0.3096,0.3052666666666667,0.4163910015062852,1.1074237823486328,0.3014
colorful-sweep-9,tmjrj856,finished,-,anthony-wss,,,fwd-u,2023-04-15T03:29:08.000Z,2023-05-04T03:49:13.000Z,2023-04-15T04:45:56.000Z,4608,,gy8wcmtwccli-vtlxw,,,,1,Tesla V100-SXM2-32GB,0.5483,2.1682095527648926,fwd-u,True,clcifar10-noiseless,5e-05,m-resnet18,0,234.0,2.166711807250977,0.5389,0.5639111111111111,2.199200551618229,-3.440581083297729,0.5406,194.0,2.167962074279785,0.537,0.5597333333333333,2.1996445032683285,-3.4494917392730717,0.535,284.0,2.1667280197143555,0.548,0.5681333333333334,2.1987691900946875,-3.3945529460906982,0.5436,0.5633333333333334,2.199750905687159,-3.2689526081085205,0.541
wise-sweep-8,i1lm9afx,finished,-,anthony-wss,,,fwd-u,2023-04-15T02:25:27.000Z,2023-05-04T03:49:13.000Z,2023-04-15T04:03:44.000Z,5897,,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.6106,2.165946245193481,fwd-u,True,clcifar10-noiseless,0.0001,m-resnet18,0,269.0,2.1646568775177,0.6137,0.6306222222222222,2.198890423232859,-2.757596015930176,0.61,269.0,2.1646568775177,0.6137,0.6306222222222222,2.198890423232859,-2.757596015930176,0.61,214.0,2.1664841175079346,0.6111,0.6268222222222222,2.200552460822192,-2.4492716789245605,0.6116,0.6264,2.1999436616897583,-2.566000699996948,0.5942
volcanic-sweep-7,z6ixlr09,finished,-,anthony-wss,,,fwd-u,2023-04-15T02:24:23.000Z,2023-05-04T03:49:13.000Z,2023-04-15T04:04:45.000Z,6022,,cl7,,,,2,NVIDIA GeForce RTX 2080 Ti,0.6465,2.1677188873291016,fwd-u,True,clcifar10-noiseless,0.0005,m-resnet18,0,289.0,2.165318727493286,0.6653,0.6753777777777777,2.2025193003090946,-1.3880093097686768,0.6536,289.0,2.165318727493286,0.6653,0.6753777777777777,2.2025193003090946,-1.3880093097686768,0.6536,164.0,2.169349670410156,0.6586,0.6696,2.2062178172848443,-0.994774580001831,0.6546,0.6598666666666667,2.2049799236384304,-1.1680561304092407,0.635
glowing-sweep-11,g1cqmpau,finished,-,anthony-wss,,,ure-ga-r,2023-04-15T02:24:08.000Z,2023-05-04T03:49:13.000Z,2023-04-15T04:15:09.000Z,6661,,cl7,,,,2,NVIDIA GeForce RTX 2080 Ti,0.2885,2.253680467605591,ure-ga-r,True,clcifar10-aggregate,0.001,m-resnet18,0,299.0,2.253680467605591,0.2885,0.2822444444444444,0.4857179353182966,1.1417236328125,0.2742,299.0,2.253680467605591,0.2885,0.2822444444444444,0.4857179353182966,1.1417236328125,0.2742,209.0,2.254769086837769,0.3142,0.3055333333333333,0.6989102960479531,1.3680849075317385,0.3,0.2822444444444444,0.4857179353182966,1.1417236328125,0.2742
toasty-sweep-10,7v184aqs,finished,-,anthony-wss,,,fwd-u,2023-04-15T02:23:54.000Z,2023-05-04T03:49:13.000Z,2023-04-15T04:04:29.000Z,6035,,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.3264,2.216686725616455,fwd-u,True,clcifar10-aggregate,1e-05,m-resnet18,0,289.0,2.21627426147461,0.325,0.3199333333333333,2.20567380569198,-19.125247955322266,0.2986,299.0,2.216686725616455,0.3264,0.3196222222222222,2.205350599505685,-19.480758666992188,0.3064,54.0,2.2414019107818604,0.3418,0.329,2.260020163926211,-1.0462802648544312,0.334,0.3196222222222222,2.205350599505685,-19.480758666992188,0.3064
elated-sweep-9,h812uty2,finished,-,anthony-wss,,,fwd-u,2023-04-15T02:23:26.000Z,2023-05-04T03:49:13.000Z,2023-04-15T04:00:29.000Z,5823,,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.3298,2.214360475540161,fwd-u,True,clcifar10-aggregate,5e-05,m-resnet18,0,284.0,2.2129461765289307,0.3344,0.3414888888888889,2.19928978248076,-23.37803840637207,0.325,284.0,2.2129461765289307,0.3344,0.3414888888888889,2.19928978248076,-23.37803840637207,0.325,264.0,2.2141783237457275,0.3417,0.3482888888888888,2.201353969899091,-21.94557380676269,0.3408,0.3335777777777777,2.2018767297267914,-21.586959838867188,0.317
glorious-sweep-8,3g3y8xd4,finished,-,anthony-wss,,,fwd-u,2023-04-15T02:23:19.000Z,2023-05-04T03:49:13.000Z,2023-04-15T04:00:26.000Z,5827,,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.3438,2.214024543762207,fwd-u,True,clcifar10-aggregate,0.0001,m-resnet18,0,244.0,2.211838722229004,0.3346,0.3360888888888889,2.2015950002453546,-19.574954986572266,0.3174,279.0,2.213111639022827,0.3518,0.3490888888888889,2.200232587077401,-21.302001953125,0.335,134.0,2.214575290679932,0.3633,0.3567333333333333,2.20606622912667,-17.455020904541016,0.3558,0.3469111111111111,2.2023059075528924,-19.384010314941406,0.3244
playful-sweep-7,2nldjnvy,finished,-,anthony-wss,,,fwd-u,2023-04-15T02:23:02.000Z,2023-05-04T03:49:13.000Z,2023-04-15T03:58:15.000Z,5713,,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.3493,2.203651428222656,fwd-u,True,clcifar10-aggregate,0.0005,m-resnet18,0,294.0,2.203330516815185,0.344,0.3490666666666667,2.2119212475689976,-6.805075645446777,0.3412,294.0,2.203330516815185,0.344,0.3490666666666667,2.2119212475689976,-6.805075645446777,0.3412,79.0,2.236635684967041,0.3912,0.3986444444444444,2.2627521103078667,0.8459497094154358,0.3964,0.3488888888888889,2.2128837460821327,-6.796426296234131,0.3444
sleek-sweep-6,230mrb8i,finished,-,anthony-wss,,,fwd-u,2023-04-15T02:17:11.000Z,2023-05-04T03:49:13.000Z,2023-04-15T03:34:27.000Z,4636,,e19kh7twccli-47c7t,,,,1,Tesla V100-SXM2-32GB,0.2946,2.227545976638794,fwd-u,True,clcifar10-aggregate,0.001,m-resnet18,0,294.0,2.227252244949341,0.3543,0.3413777777777778,2.2498708123510536,-0.7766312956809998,0.34,279.0,2.227252960205078,0.3654,0.3525777777777777,2.249282747507096,-0.9221072196960448,0.3432,159.0,2.2374606132507324,0.3706,0.3652,2.263352012092417,0.7441961169242859,0.3654,0.2986222222222222,2.249443831768903,-0.7399770617485046,0.291
sparkling-sweep-6,ly5k0ibz,finished,-,anthony-wss,,,fwd-u,2023-04-15T02:12:19.000Z,2023-05-04T03:49:13.000Z,2023-04-15T03:29:02.000Z,4603,,gy8wcmtwccli-vtlxw,,,,1,Tesla V100-SXM2-32GB,0.5815,2.1806745529174805,fwd-u,True,clcifar10-noiseless,0.001,m-resnet18,0,294.0,2.178838968276977,0.5834,0.5872888888888889,2.2141247418793766,-0.7061321139335632,0.5616,294.0,2.178838968276977,0.5834,0.5872888888888889,2.2141247418793766,-0.7061321139335632,0.5616,199.0,2.187756061553955,0.5827,0.5904666666666667,2.222859033129432,-0.0480675548315048,0.577,0.5865111111111111,2.215681097724221,-0.6573143601417542,0.5634
curious-sweep-5,fkzzr731,finished,-,anthony-wss,,,ure-ga-u,2023-04-15T00:55:53.000Z,2023-05-04T03:49:13.000Z,2023-04-15T02:17:05.000Z,4872,,e19kh7twccli-47c7t,,,,1,Tesla V100-SXM2-32GB,0.3172,2.2545673847198486,ure-ga-u,True,clcifar10-aggregate,1e-05,m-resnet18,0,224.0,2.2534337043762207,0.318,0.3011333333333333,0.3235827928239649,0.5056378841400146,0.297,299.0,2.2545673847198486,0.3172,0.2981555555555555,0.3076782693917101,0.1753751933574676,0.3036,179.0,2.254648208618164,0.32,0.3104,0.3114692263982512,0.7175055146217346,0.304,0.2981555555555555,0.3076782693917101,0.1753751933574676,0.3036
honest-sweep-5,92qaqh4w,finished,-,anthony-wss,,,ure-ga-u,2023-04-15T00:52:04.000Z,2023-05-04T03:49:13.000Z,2023-04-15T02:12:13.000Z,4809,,gy8wcmtwccli-vtlxw,,,,1,Tesla V100-SXM2-32GB,0.4123,2.246864080429077,ure-ga-u,True,clcifar10-noiseless,1e-05,m-resnet18,0,279.0,2.245680570602417,0.3941,0.3625333333333333,0.1943157328800721,1.3379515409469604,0.3628,299.0,2.246864080429077,0.4123,0.3917333333333333,0.2559482279148968,1.2971271276474,0.3872,299.0,2.246864080429077,0.4123,0.3917333333333333,0.2559482279148968,1.2971271276474,0.3872,0.3917333333333333,0.2559482279148968,1.2971271276474,0.3872
solar-sweep-4,eupawnhs,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T23:34:38.000Z,2023-05-04T03:49:13.000Z,2023-04-15T00:55:47.000Z,4869,,e19kh7twccli-47c7t,,,,1,Tesla V100-SXM2-32GB,0.3243,2.253530740737915,ure-ga-u,True,clcifar10-aggregate,5e-05,m-resnet18,0,244.0,2.252995252609253,0.3169,0.3238,0.2666139067573981,0.3413746058940887,0.3086,299.0,2.253530740737915,0.3243,0.3204,0.1974519078027118,0.0961467698216438,0.3108,239.0,2.2533130645751958,0.3392,0.3362444444444444,0.2462008575146848,0.5218866467475891,0.3384,0.3204,0.1974519078027118,0.0961467698216438,0.3108
clean-sweep-4,l4htl790,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T23:31:47.000Z,2023-05-04T03:49:13.000Z,2023-04-15T00:51:55.000Z,4808,,gy8wcmtwccli-vtlxw,,,,1,Tesla V100-SXM2-32GB,0.5077,2.2396185398101807,ure-ga-u,True,clcifar10-noiseless,5e-05,m-resnet18,0,279.0,2.2385189533233643,0.5012,0.4958666666666667,0.1858025457371365,1.229352355003357,0.4928,299.0,2.2396185398101807,0.5077,0.5014666666666666,0.1829049743034622,1.1995381116867063,0.4912,294.0,2.241020917892456,0.5021,0.4986888888888889,0.2262940867380662,1.2577685117721558,0.4978,0.5014666666666666,0.1829049743034622,1.1995381116867063,0.4912
dainty-sweep-3,nmpmuhjh,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T22:13:13.000Z,2023-05-04T03:49:13.000Z,2023-04-14T23:34:30.000Z,4877,,e19kh7twccli-47c7t,,,,1,Tesla V100-SXM2-32GB,0.3607,2.2516276836395264,ure-ga-u,True,clcifar10-aggregate,0.0001,m-resnet18,0,294.0,2.250736713409424,0.3395,0.3362444444444444,0.263743135062131,1.1337356567382812,0.3262,299.0,2.2516276836395264,0.3607,0.3585333333333333,0.2890899601307782,1.0809836387634275,0.3574,284.0,2.2521774768829346,0.3765,0.3684666666666666,0.268906638703563,1.1012177467346191,0.3624,0.3585333333333333,0.2890899601307782,1.0809836387634275,0.3574
astral-sweep-3,vmcqm21l,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T22:11:31.000Z,2023-05-04T03:49:13.000Z,2023-04-14T23:31:39.000Z,4808,,gy8wcmtwccli-vtlxw,,,,1,Tesla V100-SXM2-32GB,0.5005,2.236469268798828,ure-ga-u,True,clcifar10-noiseless,0.0001,m-resnet18,0,299.0,2.236469268798828,0.5005,0.5050222222222223,0.2036962827498262,1.286752223968506,0.4982,299.0,2.236469268798828,0.5005,0.5050222222222223,0.2036962827498262,1.286752223968506,0.4982,284.0,2.237842798233032,0.5218,0.5085555555555555,0.2185461155392906,1.344565987586975,0.5074,0.5050222222222223,0.2036962827498262,1.286752223968506,0.4982
polar-sweep-30,pnotivwq,finished,-,anthony-wss,,,l-uw,2023-04-14T21:11:11.000Z,2023-04-14T23:13:10.000Z,2023-04-14T23:13:10.000Z,7319,68bjd4em,cl7,,,,2,NVIDIA GeForce RTX 2080 Ti,0.1466,2.9489011764526367,l-uw,True,uniform-cifar20,1e-05,m-resnet18,0,299.0,2.9489011764526367,0.1466,0.1567333333333333,2.9581988697702237,-9.61882495880127,0.149,299.0,2.9489011764526367,0.1466,0.1567333333333333,2.9581988697702237,-9.61882495880127,0.149,134.0,2.958030462265014,0.1671,0.1722888888888888,2.9662597423250023,-3.470940351486206,0.1772,0.1567333333333333,2.9581988697702237,-9.61882495880127,0.149
peach-sweep-2,h861liq6,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T20:52:05.000Z,2023-05-04T03:49:13.000Z,2023-04-14T22:13:08.000Z,4863,,e19kh7twccli-47c7t,,,,1,Tesla V100-SXM2-32GB,0.2726,2.2507927417755127,ure-ga-u,True,clcifar10-aggregate,0.0005,m-resnet18,0,299.0,2.2507927417755127,0.2726,0.2702444444444444,0.3401839123530821,1.7590051889419556,0.2676,299.0,2.2507927417755127,0.2726,0.2702444444444444,0.3401839123530821,1.7590051889419556,0.2676,289.0,2.2515013217926025,0.2763,0.2748,0.3360954218290068,1.7645530700683594,0.272,0.2702444444444444,0.3401839123530821,1.7590051889419556,0.2676
restful-sweep-2,sx9oxwoa,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T20:51:29.000Z,2023-05-04T03:49:13.000Z,2023-04-14T22:11:26.000Z,4797,,gy8wcmtwccli-vtlxw,,,,1,Tesla V100-SXM2-32GB,0.3327,2.2439563274383545,ure-ga-u,True,clcifar10-noiseless,0.0005,m-resnet18,0,299.0,2.2439563274383545,0.3327,0.3300666666666667,0.2382201992652633,1.6750003099441528,0.3312,299.0,2.2439563274383545,0.3327,0.3300666666666667,0.2382201992652633,1.6750003099441528,0.3312,299.0,2.2439563274383545,0.3327,0.3300666666666667,0.2382201992652633,1.6750003099441528,0.3312,0.3300666666666667,0.2382201992652633,1.6750003099441528,0.3312
floral-sweep-29,mgrqvwqf,finished,-,anthony-wss,,,l-uw,2023-04-14T20:49:16.000Z,2023-04-14T22:37:10.000Z,2023-04-14T22:37:10.000Z,6474,68bjd4em,cl7,,,,2,NVIDIA GeForce RTX 2080 Ti,0.1023,2.946950435638428,l-uw,True,uniform-cifar20,5e-05,m-resnet18,0,294.0,2.946565628051758,0.0877,0.0914666666666666,2.95171763680198,-26.060089111328125,0.0998,294.0,2.946565628051758,0.0877,0.0914666666666666,2.95171763680198,-26.060089111328125,0.0998,94.0,2.9512829780578613,0.1697,0.1773777777777777,2.961135059595108,-8.36021614074707,0.1806,0.1122444444444444,2.9523770294406195,-24.49070930480957,0.1168
smart-sweep-28,jmfvq7nu,finished,-,anthony-wss,,,l-uw,2023-04-14T20:45:38.000Z,2023-04-14T22:23:40.000Z,2023-04-14T22:23:40.000Z,5882,68bjd4em,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.1353,2.9484703540802,l-uw,True,uniform-cifar20,0.0001,m-resnet18,0,274.0,2.948024034500122,0.1372,0.1399555555555555,2.956436864354394,-12.385037422180176,0.1394,294.0,2.948065996170044,0.1418,0.1436,2.9557194736870853,-13.30406093597412,0.1422,174.0,2.949870109558105,0.1714,0.1800222222222222,2.9601480635729702,-7.23084831237793,0.1852,0.1355777777777777,2.9563946344635705,-12.497578620910645,0.1358
fancy-sweep-27,zfiiji7s,finished,-,anthony-wss,,,l-uw,2023-04-14T20:35:14.000Z,2023-04-14T22:09:36.000Z,2023-04-14T22:09:36.000Z,5662,68bjd4em,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.1161,2.9899113178253174,l-uw,True,uniform-cifar20,0.0005,m-resnet18,0,274.0,2.9887495040893555,0.1179,0.1194,2.98928148096258,2.0840914249420166,0.1222,294.0,2.9889936447143555,0.1232,0.1247555555555555,2.989196677099575,1.9715219736099243,0.1294,164.0,2.991769313812256,0.1249,0.1298444444444444,2.991911820390008,2.3835694789886475,0.1296,0.1198888888888888,2.9894604791294443,2.0221638679504395,0.127
lyric-sweep-26,1y577aw4,finished,-,anthony-wss,,,l-uw,2023-04-14T20:33:08.000Z,2023-04-14T22:06:57.000Z,2023-04-14T22:06:57.000Z,5629,68bjd4em,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.089,2.993844985961914,l-uw,True,uniform-cifar20,0.001,m-resnet18,0,254.0,2.993842363357544,0.079,0.0780666666666666,2.993936099789359,2.6853833198547363,0.087,294.0,2.9938652515411377,0.0798,0.0785333333333333,2.9938296242193743,2.655065536499023,0.0748,244.0,2.993994951248169,0.0806,0.0806222222222222,2.994090586900711,2.7012221813201904,0.0934,0.0865777777777777,2.9938862134109843,2.6579270362854004,0.0872
wise-sweep-25,nml12m32,finished,-,anthony-wss,,,l-w,2023-04-14T20:30:08.000Z,2023-04-14T22:06:59.000Z,2023-04-14T22:06:59.000Z,5811,68bjd4em,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.1269,2.948941707611084,l-w,True,uniform-cifar20,1e-05,m-resnet18,0,299.0,2.948941707611084,0.1269,0.1363777777777777,3.1118130440061744,-12.522984504699709,0.1386,299.0,2.948941707611084,0.1269,0.1363777777777777,3.1118130440061744,-12.522984504699709,0.1386,54.0,2.97860336303711,0.1711,0.1736888888888889,3.1331820000301707,-0.1623590737581253,0.1732,0.1363777777777777,3.1118130440061744,-12.522984504699709,0.1386
curious-sweep-1,no8ft76e,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T19:31:32.000Z,2023-05-04T03:49:13.000Z,2023-04-14T20:51:22.000Z,4790,,gy8wcmtwccli-vtlxw,,,,1,Tesla V100-SXM2-32GB,0.2681,2.248108386993408,ure-ga-u,True,clcifar10-noiseless,0.001,m-resnet18,0,289.0,2.24713134765625,0.2594,0.2551111111111111,0.3139539957046509,1.8539961576461792,0.2518,294.0,2.2476634979248047,0.2633,0.2607777777777778,0.3067578266967427,1.847612380981445,0.2556,299.0,2.248108386993408,0.2681,0.2648222222222222,0.2944664447145028,1.849608421325684,0.2628,0.2648222222222222,0.2944664447145028,1.849608421325684,0.2628
skilled-sweep-1,1f3z5oib,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T19:31:13.000Z,2023-05-04T03:49:13.000Z,2023-04-14T20:51:59.000Z,4846,,e19kh7twccli-47c7t,,,,1,Tesla V100-SXM2-32GB,0.2114,2.253151178359986,ure-ga-u,True,clcifar10-aggregate,0.001,m-resnet18,0,274.0,2.252490758895874,0.2014,0.205,0.3513440144332972,1.8989213705062864,0.2002,299.0,2.253151178359986,0.2114,0.2129111111111111,0.3954036283222111,1.859104037284851,0.209,244.0,2.2533347606658936,0.2221,0.2290888888888889,0.3684701601212675,1.926494002342224,0.2278,0.2129111111111111,0.3954036283222111,1.859104037284851,0.209
smooth-sweep-24,ueacv3j3,finished,-,anthony-wss,,,l-w,2023-04-14T19:06:47.000Z,2023-04-14T20:45:30.000Z,2023-04-14T20:45:30.000Z,5923,68bjd4em,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.0849,2.9467334747314453,l-w,True,uniform-cifar20,5e-05,m-resnet18,0,274.0,2.946277379989624,0.0913,0.0943333333333333,3.1060313880443573,-30.578838348388672,0.0918,294.0,2.946377277374268,0.0808,0.0852888888888888,3.105697604742917,-32.046287536621094,0.0788,44.0,2.9608678817749023,0.169,0.1699333333333333,3.1221706216985528,-4.58478593826294,0.1654,0.0920222222222222,3.1060064245354044,-31.23042297363281,0.0898
gentle-sweep-23,nabotb9u,finished,-,anthony-wss,,,l-w,2023-04-14T19:04:09.000Z,2023-04-14T21:11:02.000Z,2023-04-14T21:11:02.000Z,7613,68bjd4em,cl7,,,,2,NVIDIA GeForce RTX 2080 Ti,0.1308,2.946559190750122,l-w,True,uniform-cifar20,0.0001,m-resnet18,0,299.0,2.946559190750122,0.1308,0.1299333333333333,3.108820693059401,-17.43348503112793,0.1292,299.0,2.946559190750122,0.1308,0.1299333333333333,3.108820693059401,-17.43348503112793,0.1292,44.0,2.9785375595092773,0.1755,0.1754666666666666,3.1321648305112664,-0.9054611921310424,0.1796,0.1299333333333333,3.108820693059401,-17.43348503112793,0.1292
soft-sweep-22,apecx02q,finished,-,anthony-wss,,,l-w,2023-04-14T19:02:42.000Z,2023-04-14T20:49:11.000Z,2023-04-14T20:49:11.000Z,6389,68bjd4em,cl7,,,,2,NVIDIA GeForce RTX 2080 Ti,0.1112,2.9889752864837646,l-w,True,uniform-cifar20,0.0005,m-resnet18,0,294.0,2.988685607910156,0.1052,0.1042888888888888,3.140231574123556,1.777203917503357,0.1014,284.0,2.988953113555908,0.107,0.1053333333333333,3.14022542942654,1.7652337551116943,0.1046,154.0,2.991727352142334,0.1205,0.1199555555555555,3.1424256536093624,2.406073093414306,0.1224,0.1115555555555555,3.140226212414828,1.8772436380386357,0.1088
effortless-sweep-21,j7shkb3d,finished,-,anthony-wss,,,l-w,2023-04-14T18:59:12.000Z,2023-04-14T20:33:04.000Z,2023-04-14T20:33:04.000Z,5632,68bjd4em,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.0806,2.9944348335266118,l-w,True,uniform-cifar20,0.001,m-resnet18,0,289.0,2.994405746459961,0.0791,0.0748888888888889,3.1444545036012475,2.8409969806671143,0.0796,284.0,2.9944632053375244,0.0727,0.0728888888888888,3.144479139284654,2.798490285873413,0.0758,294.0,2.994472980499268,0.0783,0.0772888888888889,3.1445080014792355,2.809451103210449,0.085,0.0777777777777777,3.1444846147840675,2.80805778503418,0.0834
autumn-sweep-20,d9kb20cu,finished,-,anthony-wss,,,scl-nl,2023-04-14T18:57:41.000Z,2023-04-14T20:35:09.000Z,2023-04-14T20:35:09.000Z,5848,68bjd4em,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.1799,2.949687957763672,scl-nl,True,uniform-cifar20,1e-05,m-resnet18,0,299.0,2.949687957763672,0.1799,0.1868,0.0026144146302778,-4.978907108306885,0.1774,299.0,2.949687957763672,0.1799,0.1868,0.0026144146302778,-4.978907108306885,0.1774,284.0,2.9509944915771484,0.1736,0.1831777777777777,0.0040202182757308,-4.5439043045043945,0.1774,0.1868,0.0026144146302778,-4.978907108306885,0.1774
celestial-sweep-19,v1nwhm11,finished,-,anthony-wss,,,scl-nl,2023-04-14T18:52:53.000Z,2023-04-14T20:30:03.000Z,2023-04-14T20:30:03.000Z,5830,68bjd4em,cl9,,,,8,NVIDIA GeForce RTX 2080 Ti,0.1892,2.949014663696289,scl-nl,True,uniform-cifar20,5e-05,m-resnet18,0,279.0,2.9479427337646484,0.1851,0.1951555555555555,0.0014557066282246,-6.231716156005859,0.1862,279.0,2.9479427337646484,0.1851,0.1951555555555555,0.0014557066282246,-6.231716156005859,0.1862,174.0,2.950114250183105,0.1956,0.1992,0.0033523719347695,-5.653995037078857,0.196,0.1907777777777777,0.0025576568653129,-5.645802974700928,0.1858
