"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","algo","data_aug","data_cleaning_rate","dataset_name","lr","model","seed","best_epoch-scel.epoch","best_epoch-scel.scel","best_epoch-scel.test_acc","best_epoch-scel.train_acc","best_epoch-scel.training_loss","best_epoch-scel.ure","best_epoch-scel.valid_acc","best_epoch-ure.epoch","best_epoch-ure.scel","best_epoch-ure.test_acc","best_epoch-ure.train_acc","best_epoch-ure.training_loss","best_epoch-ure.ure","best_epoch-ure.valid_acc","best_epoch-valid_acc.epoch","best_epoch-valid_acc.scel","best_epoch-valid_acc.test_acc","best_epoch-valid_acc.train_acc","best_epoch-valid_acc.training_loss","best_epoch-valid_acc.ure","best_epoch-valid_acc.valid_acc","scel","test_acc","train_acc","training_loss","ure","valid_acc"
"glad-sweep-267","n4nkw6il","finished","-","anthony-wss","l-w","2023-05-09T11:56:19.000Z","4560","szss63tq","ry05wcry","","","2023-05-09T13:12:19.000Z","2023-05-09T13:12:19.000Z","zur0sttwccli-z4vqv","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.75","clcifar20-noiseless","0.0005","m-resnet18","0","279","2.9701852798461914","0.0739","0.07033652976298173","3.132373615242969","4.6350579261779785","0.0630979035212701","259","2.9715590476989746","0.067","0.06217206441107292","3.132595585680556","4.592545509338379","0.05841644616324038","134","2.9728522300720215","0.0813","0.08064953862855075","3.1336450193120147","5.011378288269043","0.07877060858945654","2.9715168476104736","0.0654","0.06454677039985525","3.132351099759682","4.703222274780273","0.055973946672094446"
"divine-sweep-266","n2gy4kn8","finished","-","anthony-wss","l-w","2023-05-09T11:53:53.000Z","4562","szss63tq","8yqcim1g","","","2023-05-09T13:09:55.000Z","2023-05-09T13:09:55.000Z","j48au5twccli-tpvvb","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.75","clcifar20-noiseless","0.001","m-resnet18","0","164","2.9732792377471924","0.0633","0.06325764429165913","3.134013359574066","5.039236545562744","0.05760227966619173","219","2.974552869796753","0.0653","0.06461461914239189","3.1337954806185317","4.896565914154053","0.05861998778750255","134","2.9753010272979736","0.0789","0.07904378505518364","3.1341687564192147","5.0861663818359375","0.07978831671076735","2.973632335662842","0.0643","0.06495386285507508","3.133659998575846","5.033088207244873","0.06065540403012416"
"dutiful-sweep-265","xmo8595a","finished","-","anthony-wss","l-w","2023-05-09T11:53:18.000Z","4537","szss63tq","7d3240v8","","","2023-05-09T13:08:55.000Z","2023-05-09T13:08:55.000Z","bj60rqtwccli-fcdl7","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.75","clcifar10-noiseless","0.00001","m-resnet18","0","299","2.17354679107666","0.3563","0.3558960967564596","2.472639937733495","-5.409604549407959","0.3432282003710575","294","2.174356698989868","0.3573","0.3591258933479934","2.472714945327404","-5.517147541046143","0.3494124922696351","84","2.2135367393493652","0.4087","0.40984057174271576","2.4946222028066947","0.049665164202451706","0.4190888476602762","2.17354679107666","0.3563","0.3558960967564596","2.472639937733495","-5.409604549407959","0.3432282003710575"
"fast-sweep-264","quat2rkt","finished","-","anthony-wss","l-w","2023-05-09T11:50:13.000Z","4519","szss63tq","txjvnd6z","","","2023-05-09T13:05:32.000Z","2023-05-09T13:05:32.000Z","i2kq91twccli-28lp8","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.75","clcifar10-noiseless","0.00005","m-resnet18","0","299","2.152049779891968","0.2211","0.22796408282939343","2.457132383834484","-23.673463821411133","0.21624407338693052","284","2.153488874435425","0.2475","0.2522906358805204","2.4571495610614154","-23.878005981445312","0.24737167594310452","24","2.222076416015625","0.433","0.4385880520432472","2.498436963835428","0.5471829771995544","0.4382601525458668","2.152049779891968","0.2211","0.22796408282939343","2.457132383834484","-23.673463821411133","0.21624407338693052"
"genial-sweep-263","eam01vn3","finished","-","anthony-wss","l-w","2023-05-09T11:37:18.000Z","4514","szss63tq","noqwprmd","","","2023-05-09T12:52:32.000Z","2023-05-09T12:52:32.000Z","ejraiktwccli-v6nhm","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.75","clcifar10-noiseless","0.0001","m-resnet18","0","289","2.158134698867798","0.2947","0.2960417811984607","2.4593938783157703","-17.929201126098633","0.30406101834673266","289","2.158134698867798","0.2947","0.2960417811984607","2.4593938783157703","-17.929201126098633","0.30406101834673266","39","2.202186584472656","0.471","0.4698552318123511","2.490670916646026","-0.41057488322258","0.46093588950731806","2.158755302429199","0.2918","0.295514934945941","2.459508882012478","-17.672006607055664","0.30076272933415793"
"restful-sweep-262","5fwsgidi","finished","-","anthony-wss","l-w","2023-05-09T11:35:55.000Z","4489","szss63tq","2jd2an53","","","2023-05-09T12:50:44.000Z","2023-05-09T12:50:44.000Z","ro4r85twccli-tjrww","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.75","clcifar10-noiseless","0.0005","m-resnet18","0","289","2.1701834201812744","0.4259","0.4279365951988272","2.4796397602835367","-1.852089285850525","0.4166151309008452","299","2.170316457748413","0.4136","0.4078706248854682","2.479315341905106","-1.8966752290725708","0.4073386930529787","84","2.218226432800293","0.4623","0.45517225581821513","2.499027656954388","0.9906343817710876","0.46485260770975056","2.170316457748413","0.4136","0.4078706248854682","2.479315341905106","-1.8966752290725708","0.4073386930529787"
"smart-sweep-261","s5spj4iq","finished","-","anthony-wss","l-w","2023-05-09T10:42:44.000Z","4704","szss63tq","s7p2as1t","","","2023-05-09T12:01:08.000Z","2023-05-09T12:01:08.000Z","tcpk6vtwccli-f4fx2","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.75","clcifar10-noiseless","0.001","m-resnet18","0","289","2.2305667400360107","0.2754","0.27505955653289355","2.5045386275579764","1.4431692361831665","0.2867450010307153","299","2.231842279434204","0.2703","0.2599642660802639","2.504796488340511","1.431281328201294","0.27107812822098537","234","2.23507308959961","0.3136","0.30337181601612606","2.5059968538062516","1.532218098640442","0.31127602556173983","2.231842279434204","0.2703","0.2599642660802639","2.504796488340511","1.431281328201294","0.27107812822098537"
"silvery-sweep-260","s5spj4iq","finished","-","anthony-wss","l-w","2023-05-09T10:42:28.000Z","8508","szss63tq","nxi8s7c9","","","2023-05-09T13:04:16.000Z","2023-05-09T13:04:16.000Z","y6k8kqtwccli-wlvj8","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.5","clcifar20-noiseless","0.00001","m-resnet18","0","294","2.9417598247528076","0.0771","0.08004136969669717","3.1095257764575126","-16.503690719604492","0.08134358559287738","299","2.9422857761383057","0.0829","0.0837511522809542","3.10934103494403","-16.97950553894043","0.08316471064346419","19","2.9707322120666504","0.1071","0.1053578253928997","3.132466261414276","3.5007851123809814","0.11027923917442332","2.9422857761383057","0.0829","0.0837511522809542","3.10934103494403","-16.97950553894043","0.08316471064346419"
"devout-sweep-259","n4nkw6il","finished","-","anthony-wss","l-w","2023-05-09T10:39:20.000Z","4612","szss63tq","43buyv50","","","2023-05-09T11:56:12.000Z","2023-05-09T11:56:12.000Z","zur0sttwccli-z4vqv","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.5","clcifar20-noiseless","0.00005","m-resnet18","0","229","2.936304807662964","0.0655","0.06522472289048273","3.106324661737201","-33.285335540771484","0.07061918251719951","284","2.938307762145996","0.0615","0.062211929761449736","3.1054373856248527","-37.122108459472656","0.06191825171995144","19","2.9664130210876465","0.1114","0.1097421139015671","3.12820351260832","2.342241048812866","0.10542290570619182","2.937836170196533","0.0638","0.058996784855093645","3.1055536242737167","-36.15372085571289","0.06272764063132336"
"driven-sweep-258","n2gy4kn8","finished","-","anthony-wss","l-w","2023-05-09T10:37:09.000Z","4599","szss63tq","zf4agg7u","","","2023-05-09T11:53:48.000Z","2023-05-09T11:53:48.000Z","j48au5twccli-tpvvb","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.5","clcifar20-noiseless","0.0001","m-resnet18","0","249","2.939247131347656","0.0637","0.06475256874339547","3.1071383405005797","-26.16111946105957","0.07021448806151356","299","2.939756155014038","0.067","0.06781032893405581","3.106923876137569","-27.334300994873047","0.0698097936058276","9","2.9773008823394775","0.0887","0.08928210086111923","3.1332407874622565","4.969426155090332","0.08923512747875353","2.939756155014038","0.067","0.06781032893405581","3.106923876137569","-27.334300994873047","0.0698097936058276"
"rose-sweep-257","xmo8595a","finished","-","anthony-wss","l-w","2023-05-09T10:36:33.000Z","4596","szss63tq","p94tzzpn","","","2023-05-09T11:53:09.000Z","2023-05-09T11:53:09.000Z","bj60rqtwccli-fcdl7","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.5","clcifar20-noiseless","0.0005","m-resnet18","0","289","2.970552921295166","0.0725","0.07073318793983407","3.1322678231644905","4.669748306274414","0.06819101578308377","269","2.9717371463775635","0.0673","0.0685747689817209","3.1323357231315527","4.623535633087158","0.06920275192229866","109","2.974942207336426","0.0724","0.07194729860377273","3.13387185129626","5.0516743659973145","0.07385673816268717","2.972642660140991","0.068","0.06715830654045911","3.1323724395927344","4.666513919830322","0.06515580736543909"
"sweet-sweep-256","quat2rkt","finished","-","anthony-wss","l-w","2023-05-09T10:33:45.000Z","4580","szss63tq","k07w8sng","","","2023-05-09T11:50:05.000Z","2023-05-09T11:50:05.000Z","i2kq91twccli-28lp8","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.5","clcifar20-noiseless","0.001","m-resnet18","0","214","2.9744486808776855","0.0614","0.05892933426265261","3.1342544117193114","5.117798328399658","0.05928773775799272","224","2.9759223461151123","0.0726","0.06868718663578928","3.134176848948687","5.074550151824951","0.06900040469445569","139","2.975775241851806","0.0846","0.08413337230478675","3.1343489953841286","5.169969081878662","0.07486847430190206","2.9768319129943848","0.0586","0.06387571104166198","3.134177668341275","5.133439064025879","0.06596519627681101"
"fearless-sweep-255","7i938ooj","finished","-","anthony-wss","l-w","2023-05-09T10:32:11.000Z","4538","szss63tq","b18y27pi","","","2023-05-09T11:47:49.000Z","2023-05-09T11:47:49.000Z","y6k8kqtwccli-wlvj8","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.5","clcifar10-noiseless","0.00001","m-resnet18","0","294","2.1787147521972656","0.3351","0.34008253219662615","2.474983075569416","-4.823696613311768","0.33687002652519893","299","2.1798462867736816","0.3327","0.3345955015418103","2.474897368200894","-4.831084251403809","0.3280963068761477","84","2.2193236351013184","0.3766","0.3821195356430256","2.496511459350586","0.3208305537700653","0.3840032646398694","2.1798462867736816","0.3327","0.3345955015418103","2.474897368200894","-4.831084251403809","0.3280963068761477"
"icy-sweep-254","eam01vn3","finished","-","anthony-wss","l-w","2023-05-09T10:21:24.000Z","4549","szss63tq","n45gu32y","","","2023-05-09T11:37:13.000Z","2023-05-09T11:37:13.000Z","ejraiktwccli-v6nhm","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.5","clcifar10-noiseless","0.00005","m-resnet18","0","294","2.1576614379882812","0.2352","0.2309994558316706","2.4576862351647737","-23.67972183227539","0.22709651091613955","294","2.1576614379882812","0.2352","0.2309994558316706","2.4576862351647737","-23.67972183227539","0.22709651091613955","34","2.2174291610717773","0.4092","0.4051559949210956","2.4958040632050613","0.10515662282705308","0.39746990410120386","2.159179925918579","0.2338","0.2331761291492835","2.457830135849701","-23.402484893798828","0.2287288308508468"
"twilight-sweep-253","5fwsgidi","finished","-","anthony-wss","l-w","2023-05-09T10:20:00.000Z","4546","szss63tq","on088dzk","","","2023-05-09T11:35:46.000Z","2023-05-09T11:35:46.000Z","ro4r85twccli-tjrww","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.5","clcifar10-noiseless","0.0001","m-resnet18","0","244","2.1628568172454834","0.2734","0.2708371122800653","2.460621918755016","-16.89424705505371","0.2713731891450724","294","2.1640000343322754","0.2767","0.28398784690731","2.4600068947364546","-17.912076950073242","0.28137114874515406","44","2.207594156265259","0.4186","0.416742245601306","2.4918749743494493","-0.5051093101501465","0.41318098347276067","2.164906740188598","0.293","0.2924451296934518","2.460547540379667","-17.232894897460938","0.29238930830442766"
"playful-sweep-252","s5spj4iq","finished","-","anthony-wss","l-w","2023-05-09T09:24:41.000Z","4662","szss63tq","qfpvt817","","","2023-05-09T10:42:23.000Z","2023-05-09T10:42:23.000Z","tcpk6vtwccli-f4fx2","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.5","clcifar10-noiseless","0.0005","m-resnet18","0","299","2.171717405319214","0.3527","0.348426446580809","2.4797036483370025","-1.8465166091918943","0.3395225464190981","299","2.171717405319214","0.3527","0.348426446580809","2.4797036483370025","-1.8465166091918943","0.3395225464190981","74","2.234525203704834","0.4136","0.4110058044621803","2.504692296872194","1.4873987436294556","0.42011834319526625","2.171717405319214","0.3527","0.348426446580809","2.4797036483370025","-1.8465166091918943","0.3395225464190981"
"golden-sweep-251","n4nkw6il","finished","-","anthony-wss","l-w","2023-05-09T09:23:01.000Z","4574","szss63tq","me40fdnz","","","2023-05-09T10:39:15.000Z","2023-05-09T10:39:15.000Z","zur0sttwccli-z4vqv","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.5","clcifar10-noiseless","0.001","m-resnet18","0","294","2.2230770587921143","0.349","0.34395973154362414","2.49988954368679","1.156159281730652","0.34278718628851257","284","2.2240796089172363","0.3404","0.34402775258479956","2.500545635990713","1.1022565364837646","0.33564578657416855","234","2.228538990020752","0.3571","0.3640259386903682","2.5022918684729216","1.3223768472671509","0.3640073454397062","2.224247694015503","0.3232","0.32641030292037004","2.500498242761897","1.108843445777893","0.3250357069985717"
"prime-sweep-250","n2gy4kn8","finished","-","anthony-wss","l-w","2023-05-09T09:20:03.000Z","4617","szss63tq","geqemwtl","","","2023-05-09T10:37:00.000Z","2023-05-09T10:37:00.000Z","j48au5twccli-tpvvb","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.25","clcifar20-noiseless","0.00001","m-resnet18","0","289","2.9432928562164307","0.0736","0.07908265903706022","3.1101490421728655","-14.90463161468506","0.07845503922751962","299","2.944065809249878","0.0743","0.0751709955742322","3.1098620647733863","-16.490631103515625","0.07624220478776907","79","2.959498167037964","0.0906","0.08487192096204568","3.122833885929801","-0.17733928561210632","0.08831221082277207","2.944065809249878","0.0743","0.0751709955742322","3.1098620647733863","-16.490631103515625","0.07624220478776907"
"different-sweep-249","xmo8595a","finished","-","anthony-wss","l-w","2023-05-09T09:19:00.000Z","4643","szss63tq","f5vaslyr","","","2023-05-09T10:36:23.000Z","2023-05-09T10:36:23.000Z","bj60rqtwccli-fcdl7","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.25","clcifar20-noiseless","0.00005","m-resnet18","0","229","2.937448501586914","0.0641","0.06692297375832626","3.1060528213327583","-34.34041976928711","0.06578153289076645","294","2.940058708190918","0.0605","0.06231838705351156","3.105561987920241","-37.14624786376953","0.06155703077851539","14","2.972485065460205","0.0936","0.08818007063346596","3.1308727941729804","3.5736422538757324","0.08951921142627238","2.9397711753845215","0.0616","0.0629889579328535","3.105634109540419","-36.331642150878906","0.06376986521826594"
"treasured-sweep-248","quat2rkt","finished","-","anthony-wss","l-w","2023-05-09T09:16:39.000Z","4621","szss63tq","k4trilqn","","","2023-05-09T10:33:40.000Z","2023-05-09T10:33:40.000Z","i2kq91twccli-28lp8","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.25","clcifar20-noiseless","0.0001","m-resnet18","0","289","2.9395956993103027","0.0709","0.0690017434842863","3.107246217402545","-24.66059303283691","0.0700060350030175","284","2.9404568672180176","0.0678","0.06786177298940498","3.1072724136439236","-24.92011451721191","0.0671897002615168","14","2.979503631591797","0.0856","0.08243551343376995","3.13299439441074","5.284666538238525","0.08549587608127138","2.9405224323272705","0.0699","0.06931467656131253","3.1073635545643894","-24.778160095214844","0.06558036612351639"
"soft-sweep-247","7i938ooj","finished","-","anthony-wss","l-w","2023-05-09T09:15:45.000Z","4582","szss63tq","9o79d4k0","","","2023-05-09T10:32:07.000Z","2023-05-09T10:32:07.000Z","y6k8kqtwccli-wlvj8","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.25","clcifar20-noiseless","0.0005","m-resnet18","0","249","2.97570538520813","0.0649","0.06918056238544414","3.1341793753884057","5.209928512573242","0.06155703077851539","284","2.9760220050811768","0.0739","0.07094639903437794","3.1338313926349985","5.118380546569824","0.06980486823576745","239","2.9776642322540283","0.0818","0.08205552326880951","3.1342859132723375","5.290641784667969","0.08086904043452021","2.97585129737854","0.0783","0.07776386964102106","3.1339757550846445","5.143270492553711","0.07302353651176825"
"happy-sweep-246","eam01vn3","finished","-","anthony-wss","l-w","2023-05-09T09:04:31.000Z","4605","szss63tq","aix8goso","","","2023-05-09T10:21:16.000Z","2023-05-09T10:21:16.000Z","ejraiktwccli-v6nhm","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.25","clcifar20-noiseless","0.001","m-resnet18","0","269","2.9770803451538086","0.0761","0.07499217667307434","3.13467322696339","5.383899211883545","0.07362703681351841","54","2.978266716003418","0.0737","0.07400867271670615","3.1348419026895","5.338534355163574","0.0752363709515188","219","2.9786994457244873","0.0837","0.08259197997228307","3.134687141938643","5.591938018798828","0.08066787366727017","2.978649616241455","0.0546","0.051924538423711385","3.1347731324759396","5.469775676727295","0.05753369543351439"
"dark-sweep-245","5fwsgidi","finished","-","anthony-wss","l-w","2023-05-09T09:03:18.000Z","4595","szss63tq","on4kd31v","","","2023-05-09T10:19:53.000Z","2023-05-09T10:19:53.000Z","ro4r85twccli-tjrww","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.25","clcifar10-noiseless","0.00001","m-resnet18","0","299","2.1949429512023926","0.3333","0.33105878655922427","2.4821557185866614","-2.78808856010437","0.32417693395273683","299","2.1949429512023926","0.3333","0.33105878655922427","2.4821557185866614","-2.78808856010437","0.32417693395273683","84","2.2360126972198486","0.3646","0.3583309016632623","2.5026386867869985","0.995997190475464","0.35406988487174307","2.1949429512023926","0.3333","0.33105878655922427","2.4821557185866614","-2.78808856010437","0.32417693395273683"
"twilight-sweep-244","n4nkw6il","finished","-","anthony-wss","l-w","2023-05-09T08:05:44.000Z","4628","szss63tq","dngj34di","","","2023-05-09T09:22:52.000Z","2023-05-09T09:22:52.000Z","zur0sttwccli-z4vqv","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.25","clcifar10-noiseless","0.00005","m-resnet18","0","254","2.172802686691284","0.3033","0.2933716414895289","2.4670396501367744","-10.378639221191406","0.28782064229448595","254","2.172802686691284","0.3033","0.2933716414895289","2.4670396501367744","-10.378639221191406","0.28782064229448595","49","2.2304978370666504","0.3854","0.37514309443110144","2.499750730666247","0.6731009483337402","0.3595233286204807","2.1767711639404297","0.3134","0.3006217593320015","2.467833689667962","-10.20448398590088","0.2965057564128459"
"fallen-sweep-243","s5spj4iq","finished","-","anthony-wss","l-w","2023-05-09T08:04:27.000Z","4804","szss63tq","pupa14tq","","","2023-05-09T09:24:31.000Z","2023-05-09T09:24:31.000Z","tcpk6vtwccli-f4fx2","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.25","clcifar10-noiseless","0.0001","m-resnet18","0","299","2.1672542095184326","0.3235","0.32796121299185205","2.469346956773238","-6.874321937561035","0.3183195314077964","299","2.1672542095184326","0.3235","0.32796121299185205","2.469346956773238","-6.874321937561035","0.3183195314077964","74","2.235084295272827","0.4042","0.3957711386949787","2.5028522421013224","1.234434723854065","0.3904261765299939","2.1672542095184326","0.3235","0.32796121299185205","2.469346956773238","-6.874321937561035","0.3183195314077964"
"sweet-sweep-242","n2gy4kn8","finished","-","anthony-wss","l-w","2023-05-09T08:03:14.000Z","4600","szss63tq","5f3i6tb8","","","2023-05-09T09:19:54.000Z","2023-05-09T09:19:54.000Z","j48au5twccli-tpvvb","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.25","clcifar10-noiseless","0.0005","m-resnet18","0","279","2.2298355102539062","0.3311","0.33263001952818116","2.502023610201749","1.426077127456665","0.3272066249242577","299","2.231776237487793","0.3403","0.3434939731992548","2.5021540874784645","1.3326689004898071","0.3366996566350232","224","2.2460038661956787","0.3411","0.34461628246279546","2.508051511916247","1.8281595706939695","0.351444152696425","2.231776237487793","0.3403","0.3434939731992548","2.5021540874784645","1.3326689004898071","0.3366996566350232"
"silver-sweep-241","xmo8595a","finished","-","anthony-wss","l-w","2023-05-09T08:02:16.000Z","4597","szss63tq","vzktqspk","","","2023-05-09T09:18:53.000Z","2023-05-09T09:18:53.000Z","bj60rqtwccli-fcdl7","","","","1","Tesla V100-SXM2-32GB","l-w","true","0.25","clcifar10-noiseless","0.001","m-resnet18","0","254","2.250056028366089","0.2709","0.2540683710803349","2.5106540349396793","1.9446004629135132","0.25287820642294484","219","2.2510170936584473","0.2543","0.2396130277659312","2.51128596609289","1.8993501663208008","0.2403554837406585","299","2.2546226978302","0.2895","0.28194653318668494","2.511879314075817","2.087146520614624","0.29791961219955565","2.2546226978302","0.2895","0.28194653318668494","2.511879314075817","2.087146520614624","0.29791961219955565"
"kind-sweep-240","quat2rkt","finished","-","anthony-wss","scl-nl","2023-05-09T08:00:42.000Z","4549","szss63tq","iud8rux4","","","2023-05-09T09:16:31.000Z","2023-05-09T09:16:31.000Z","i2kq91twccli-28lp8","","","","1","Tesla V100-SXM2-32GB","scl-nl","true","1","clcifar20-noiseless","0.00001","m-resnet18","0","269","2.9451186656951904","0.1118","0.10915709248094642","0.0024251561871794767","-5.234213829040527","0.11957411957411958","294","2.94519567489624","0.1062","0.10574451143214653","0.0017272560149268789","-5.992562770843506","0.11547911547911548","269","2.9451186656951904","0.1118","0.10915709248094642","0.0024251561871794767","-5.234213829040527","0.11957411957411958","2.9469847679138184","0.1075","0.1054487544079172","0.002453930403896456","-5.695039749145508","0.10728910728910727"
"pleasant-sweep-239","7i938ooj","finished","-","anthony-wss","scl-nl","2023-05-09T08:00:24.000Z","4516","szss63tq","mdv780mj","","","2023-05-09T09:15:40.000Z","2023-05-09T09:15:40.000Z","y6k8kqtwccli-wlvj8","","","","1","Tesla V100-SXM2-32GB","scl-nl","true","1","clcifar20-noiseless","0.00005","m-resnet18","0","174","2.944171667098999","0.1068","0.10574451143214653","0.0012617094346138022","-7.391743659973144","0.10524160524160524","284","2.944317579269409","0.1032","0.1048344898191332","0.0008816593654892343","-7.529263973236084","0.1033988533988534","149","2.946648597717285","0.1054","0.10663178250483447","0.003762966501093361","-5.302920818328857","0.11056511056511056","2.9500036239624023","0.1021","0.10192242065749062","0.003797283166001529","-5.603054523468018","0.09828009828009827"
"wise-sweep-238","eam01vn3","finished","-","anthony-wss","scl-nl","2023-05-09T07:48:57.000Z","4525","szss63tq","0jibec48","","","2023-05-09T09:04:22.000Z","2023-05-09T09:04:22.000Z","ejraiktwccli-v6nhm","","","","1","Tesla V100-SXM2-32GB","scl-nl","true","1","clcifar20-noiseless","0.0001","m-resnet18","0","209","2.9445741176605225","0.102","0.10194517119781596","0.00232738442583616","-4.802779674530029","0.1033988533988534","279","2.9488658905029297","0.1011","0.1011489022864293","0.002621729932671283","-5.3316168785095215","0.09602784602784604","289","2.949532985687256","0.1074","0.10617677169832784","0.005712220305847654","-3.567996025085449","0.11015561015561016","2.948173761367798","0.1025","0.10076214310089864","0.003398889698071925","-4.851811408996582","0.1027846027846028"
"classic-sweep-237","5fwsgidi","finished","-","anthony-wss","scl-nl","2023-05-09T07:48:00.000Z","4509","szss63tq","74t3l681","","","2023-05-09T09:03:09.000Z","2023-05-09T09:03:09.000Z","ro4r85twccli-tjrww","","","","1","Tesla V100-SXM2-32GB","scl-nl","true","1","clcifar20-noiseless","0.0005","m-resnet18","0","269","2.9671730995178223","0.0768","0.07880787168695257","0.03092036582529545","4.2141594886779785","0.08108108108108109","294","2.9677734375","0.0815","0.0823797065180298","0.030535207411577538","3.9167635440826416","0.08517608517608517","94","2.972088575363159","0.0813","0.0803549084290752","0.03665432175837977","5.042893409729004","0.08865683865683865","2.968952894210815","0.0759","0.07666932089637128","0.03071156848048748","4.00612735748291","0.07985257985257985"
"elated-sweep-236","n4nkw6il","finished","-","anthony-wss","scl-nl","2023-05-09T06:49:51.000Z","4545","szss63tq","iopfhh9l","","","2023-05-09T08:05:36.000Z","2023-05-09T08:05:36.000Z","zur0sttwccli-z4vqv","","","","1","Tesla V100-SXM2-32GB","scl-nl","true","1","clcifar20-noiseless","0.001","m-resnet18","0","299","2.9707283973693848","0.09","0.08945512455920829","0.03467851974676515","4.700974941253662","0.08783783783783784","294","2.9723148345947266","0.0735","0.0740302582186327","0.0352242810131852","4.596221923828125","0.07637182637182637","204","2.9726667404174805","0.0883","0.0889773632123763","0.03608237882686216","5.024338722229004","0.0941850941850942","2.9707283973693848","0.09","0.08945512455920829","0.03467851974676515","4.700974941253662","0.08783783783783784"
"azure-sweep-235","n2gy4kn8","finished","-","anthony-wss","scl-nl","2023-05-09T06:48:34.000Z","4472","szss63tq","ahhcdjs4","","","2023-05-09T08:03:06.000Z","2023-05-09T08:03:06.000Z","j48au5twccli-tpvvb","","","","1","Tesla V100-SXM2-32GB","scl-nl","true","1","clcifar10-noiseless","0.00001","m-resnet18","0","294","2.1719911098480225","0.478","0.4832789465157722","0.004140119401820223","-3.5833802223205566","0.4682357842116226","299","2.172348737716675","0.4759","0.4888102015783749","0.003799726056647213","-3.719156503677368","0.4730264528223287","254","2.1732091903686523","0.4826","0.48732902867458167","0.005178290308343575","-3.190732479095459","0.4788585711310144","2.172348737716675","0.4759","0.4888102015783749","0.003799726056647213","-3.719156503677368","0.4730264528223287"
"glad-sweep-234","xmo8595a","finished","-","anthony-wss","scl-nl","2023-05-09T06:47:25.000Z","4486","szss63tq","orw5vtji","","","2023-05-09T08:02:11.000Z","2023-05-09T08:02:11.000Z","bj60rqtwccli-fcdl7","","","","1","Tesla V100-SXM2-32GB","scl-nl","true","1","clcifar10-noiseless","0.00005","m-resnet18","0","269","2.1670773029327393","0.5253","0.5395866601865352","0.0019551425460068617","-3.666253328323364","0.5267652572380754","229","2.167147397994995","0.5337","0.5451179152491379","0.0016949065498706392","-3.816009521484375","0.5315559258487815","199","2.168895483016968","0.5356","0.5509963202110671","0.002980653939576929","-3.5147321224212646","0.5382212039158508","2.168693780899048","0.5298","0.5388229304080169","0.002791437190984759","-3.606541156768799","0.5313476359091855"
"upbeat-sweep-233","s5spj4iq","finished","-","anthony-wss","scl-nl","2023-05-09T06:47:20.000Z","4620","szss63tq","68jdx7lr","","","2023-05-09T08:04:20.000Z","2023-05-09T08:04:20.000Z","tcpk6vtwccli-f4fx2","","","","1","Tesla V100-SXM2-32GB","scl-nl","true","1","clcifar10-noiseless","0.0001","m-resnet18","0","249","2.16543960571289","0.5786","0.5919600083315976","0.002689796108204652","-2.8965976238250732","0.5852947302645283","264","2.165853261947632","0.5901","0.6013561989400357","0.0022082535098032915","-3.074765205383301","0.5888356592376588","264","2.165853261947632","0.5901","0.6013561989400357","0.0022082535098032915","-3.074765205383301","0.5888356592376588","2.1672496795654297","0.5698","0.5798329051817909","0.004051386938868638","-2.795690536499023","0.568214955217663"
