"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","algo","data_aug","data_cleaning_rate","dataset_name","lr","model","num_cl","seed","best_epoch-scel.epoch","best_epoch-scel.scel","best_epoch-scel.test_acc","best_epoch-scel.train_acc","best_epoch-scel.training_loss","best_epoch-scel.ure","best_epoch-scel.valid_acc","best_epoch-ure.epoch","best_epoch-ure.scel","best_epoch-ure.test_acc","best_epoch-ure.train_acc","best_epoch-ure.training_loss","best_epoch-ure.ure","best_epoch-ure.valid_acc","best_epoch-valid_acc.epoch","best_epoch-valid_acc.scel","best_epoch-valid_acc.test_acc","best_epoch-valid_acc.train_acc","best_epoch-valid_acc.training_loss","best_epoch-valid_acc.ure","best_epoch-valid_acc.valid_acc","scel","test_acc","train_acc","training_loss","ure","valid_acc"
"denim-sweep-180","ppryvkn1","finished","-","anthony-wss","pc-sigmoid","2023-05-09T01:42:07.000Z","12938","rwmsidug","r9qkf36h","","","2023-05-09T05:17:45.000Z","2023-05-09T05:17:45.000Z","ejraiktwccli-v6nhm","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar20-mcl","0.00001","m-resnet18","3","0","284","2.950867176055908","0.0946","0.09233333333333334","4.159181029507608","1004.8724365234376","0.098","29","2.9740586280822754","0.1198","0.11884444444444443","8.073590220827045","-3.2681596279144287","0.11626666666666668","59","2.967817783355713","0.1391","0.1323111111111111","7.783553394404325","36.397029876708984","0.13606666666666667","2.950887441635132","0.086","0.08872592592592593","3.939069980924779","1048.8858642578125","0.0944"
"quiet-sweep-179","uum1k78q","finished","-","anthony-wss","pc-sigmoid","2023-05-09T01:42:00.000Z","9003","rwmsidug","qaljp4cf","","","2023-05-09T04:12:03.000Z","2023-05-09T04:12:03.000Z","tcpk6vtwccli-f4fx2","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar20-mcl","0.00001","m-resnet18","2","0","289","2.943579912185669","0.0946","0.09353333333333332","4.111058885400945","-62.14212417602539","0.0937","299","2.943644762039185","0.0903","0.09094444444444444","3.965043025937947","-68.77618408203125","0.0947","29","2.9721431732177734","0.1213","0.12058888888888888","8.017714969136499","2.7118656635284424","0.125","2.943644762039185","0.0903","0.09094444444444444","3.965043025937947","-68.77618408203125","0.0947"
"vivid-sweep-178","fa14lnp6","finished","-","anthony-wss","pc-sigmoid","2023-05-09T01:41:55.000Z","12924","rwmsidug","4mpxdsix","","","2023-05-09T05:17:19.000Z","2023-05-09T05:17:19.000Z","ro4r85twccli-tjrww","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar20-mcl","0.00005","m-resnet18","3","0","94","2.954188823699951","0.0785","0.07906666666666666","3.1155723613319974","1783.04736328125","0.08033333333333334","14","2.9730708599090576","0.1182","0.12098518518518518","8.045401065638572","-16.714406967163086","0.11993333333333334","24","2.96859073638916","0.1413","0.13858518518518517","7.771185564272331","96.07107543945312","0.143","2.9552161693573","0.0732","0.07274074074074074","1.0754344187902682","3512.295166015625","0.07"
"comic-sweep-177","pjbih5rb","failed","-","anthony-wss","pc-sigmoid","2023-05-09T01:32:50.000Z","66","rwmsidug","ea6bdoxq","","","2023-05-09T01:33:56.000Z","2023-05-09T01:33:56.000Z","sdcx5ytwccli-kmk5n","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar20-mcl","0.00005","m-resnet18","2","0","","","","","","","","","","","","","","","","","","","","","","2.9766883850097656","","","8.350393950939178","4.610702991485596",""
"efficient-sweep-176","uc0xsssm","crashed","-","anthony-wss","pc-sigmoid","2023-05-09T01:16:01.000Z","1061","rwmsidug","up42saru","","","2023-05-09T01:33:42.000Z","2023-05-09T01:33:42.000Z","s1kwkactr1683169534471-vggxn","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar20-mcl","0.0001","m-resnet18","3","0","","","","","","","","","","","","","","","","","","","","","","2.9758479595184326","0.1117","0.11167407407407408","8.118401364846664","-12.538773536682127","0.11373333333333334"
"hardy-sweep-175","qs5bkqys","failed","-","anthony-wss","pc-sigmoid","2023-05-09T00:29:51.000Z","3845","rwmsidug","bm4uisre","","","2023-05-09T01:33:56.000Z","2023-05-09T01:33:56.000Z","kdttl5twccli-zq5gq","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar20-mcl","0.0001","m-resnet18","2","0","","","","","","","","","","","","","","","","","","","","","","2.949841022491455","0.0669","0.0728","0.9576481397856366","-183.73117065429688","0.0733"
"dark-sweep-174","v9ti78zd","crashed","-","anthony-wss","pc-sigmoid","2023-05-09T00:13:03.000Z","4843","rwmsidug","54mmj91w","","","2023-05-09T01:33:46.000Z","2023-05-09T01:33:46.000Z","xltvf8twccli-d6pxb","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar20-mcl","0.0005","m-resnet18","3","0","","","","","","","","","","","","","","","","","","","","","","2.9564476013183594","0.1768","0.17062222222222223","7.515312557870692","-160.62945556640625","0.17353333333333334"
"icy-sweep-173","uhvkhw5h","failed","-","anthony-wss","pc-sigmoid","2023-05-08T23:16:17.000Z","8275","rwmsidug","oh0kfnnv","","","2023-05-09T01:34:12.000Z","2023-05-09T01:34:12.000Z","lx7n44twccli-jmjkq","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar20-mcl","0.0005","m-resnet18","2","0","","","","","","","","","","","","","","","","","","","","","","2.93632435798645","0.0753","0.07711111111111112","1.3497708534652535","-330.9742736816406","0.0771"
"snowy-sweep-172","r0igjnll","crashed","-","anthony-wss","pc-sigmoid","2023-05-08T22:47:43.000Z","9945","rwmsidug","4um61l4x","","","2023-05-09T01:33:28.000Z","2023-05-09T01:33:28.000Z","s1kwkactr1683169534471-vggxn","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar20-mcl","0.001","m-resnet18","3","0","","","","","","","","","","","","","","","","","","","","","","2.9674973487854004","0.1592","0.1549925925925926","7.958456032203905","-95.87176513671876","0.15653333333333333"
"fine-sweep-171","qs5bkqys","finished","-","anthony-wss","pc-sigmoid","2023-05-08T22:03:02.000Z","8800","rwmsidug","qo8nfn1l","","","2023-05-09T00:29:42.000Z","2023-05-09T00:29:42.000Z","kdttl5twccli-zq5gq","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar20-mcl","0.001","m-resnet18","2","0","299","2.9412808418273926","0.1191","0.12067777777777776","6.341620599681681","-67.0718994140625","0.1174","294","2.9420883655548096","0.1319","0.1326","6.360355553301898","-72.40572357177734","0.1371","109","2.9649410247802734","0.1607","0.16298888888888888","7.813021199269728","0.282274067401886","0.1663","2.9412808418273926","0.1191","0.12067777777777776","6.341620599681681","-67.0718994140625","0.1174"
"sweet-sweep-170","pjbih5rb","finished","-","anthony-wss","pc-sigmoid","2023-05-08T21:56:35.000Z","12969","rwmsidug","ewrzlr5m","","","2023-05-09T01:32:44.000Z","2023-05-09T01:32:44.000Z","sdcx5ytwccli-kmk5n","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar10-mcl","0.00001","m-resnet18","3","0","294","2.232868909835815","0.2462","0.2636148148148148","2.4977243371082074","-79.93978881835938","0.2607333333333333","299","2.23321533203125","0.2462","0.26222222222222225","2.4671979131120625","-82.98789978027344","0.26253333333333334","104","2.2441625595092773","0.394","0.3869037037037037","3.4195407647075076","-10.322870254516602","0.38953333333333334","2.23321533203125","0.2462","0.26222222222222225","2.4671979131120625","-82.98789978027344","0.26253333333333334"
"glad-sweep-169","uhvkhw5h","finished","-","anthony-wss","pc-sigmoid","2023-05-08T20:50:12.000Z","8758","rwmsidug","yb9h4hg8","","","2023-05-08T23:16:10.000Z","2023-05-08T23:16:10.000Z","lx7n44twccli-jmjkq","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar10-mcl","0.00001","m-resnet18","2","0","289","2.232046365737915","0.2432","0.25574444444444444","2.4930923797867517","-79.59495544433594","0.2475","299","2.2323403358459473","0.241","0.25277777777777777","2.444666950540109","-84.2830810546875","0.2491","84","2.246419906616211","0.3677","0.3576","3.4703600907867607","-8.929621696472168","0.357","2.2323403358459473","0.241","0.25277777777777777","2.444666950540109","-84.2830810546875","0.2491"
"stellar-sweep-168","v9ti78zd","finished","-","anthony-wss","pc-sigmoid","2023-05-08T20:37:43.000Z","12915","rwmsidug","01gf02x9","","","2023-05-09T00:12:58.000Z","2023-05-09T00:12:58.000Z","xltvf8twccli-d6pxb","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar10-mcl","0.00005","m-resnet18","3","0","294","2.223893642425537","0.1852","0.1831185185185185","0.9770913783347968","-407.0536193847656","0.17966666666666667","299","2.2250826358795166","0.1744","0.16997037037037038","0.9680775196263284","-411.8962707519531","0.16546666666666668","34","2.2466206550598145","0.4241","0.4307407407407408","3.4963072420972767","-8.155491828918457","0.435","2.2250826358795166","0.1744","0.16997037037037038","0.9680775196263284","-411.8962707519531","0.16546666666666668"
"stellar-sweep-167","uc0xsssm","finished","-","anthony-wss","pc-sigmoid","2023-05-08T20:02:37.000Z","18797","rwmsidug","2405djpp","","","2023-05-09T01:15:54.000Z","2023-05-09T01:15:54.000Z","s1kwkactr1683169534471-vggxn","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar10-mcl","0.00005","m-resnet18","2","0","279","2.2221484184265137","0.1758","0.18151111111111112","0.6199350837956775","-471.1902160644531","0.1843","299","2.22387433052063","0.149","0.1522111111111111","0.5997345881028608","-487.1009521484375","0.1549","29","2.248366355895996","0.3793","0.38582222222222223","3.507709325714545","-8.011704444885254","0.3807","2.22387433052063","0.149","0.1522111111111111","0.5997345881028608","-487.1009521484375","0.1549"
"stellar-sweep-166","qs5bkqys","finished","-","anthony-wss","pc-sigmoid","2023-05-08T18:26:33.000Z","12984","rwmsidug","6rxciikw","","","2023-05-08T22:02:57.000Z","2023-05-08T22:02:57.000Z","kdttl5twccli-zq5gq","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar10-mcl","0.0001","m-resnet18","3","0","284","2.223356246948242","0.1737","0.1700074074074074","1.136856375770135","-450.3466491699219","0.17193333333333333","299","2.224421262741089","0.1753","0.1698074074074074","1.1042908588142106","-462.8902893066406","0.1726","39","2.244896650314331","0.4385","0.4355481481481482","3.5006455173998168","-6.147655010223389","0.4414666666666667","2.224421262741089","0.1753","0.1698074074074074","1.1042908588142106","-462.8902893066406","0.1726"
"misunderstood-sweep-165","uhvkhw5h","finished","-","anthony-wss","pc-sigmoid","2023-05-08T18:24:15.000Z","8751","rwmsidug","wep9c3eh","","","2023-05-08T20:50:06.000Z","2023-05-08T20:50:06.000Z","lx7n44twccli-jmjkq","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar10-mcl","0.0001","m-resnet18","2","0","274","2.221914529800415","0.1441","0.14274444444444445","0.6615468053655191","-557.9757080078125","0.1402","294","2.224907636642456","0.1588","0.16204444444444444","0.6358596154234626","-573.6737060546875","0.1587","44","2.239607095718384","0.3982","0.4013444444444445","3.3427508879791605","-21.44502067565918","0.3942","2.2253010272979736","0.154","0.15087777777777778","0.6281142451546409","-571.9523315429688","0.1463"
"colorful-sweep-164","pjbih5rb","finished","-","anthony-wss","pc-sigmoid","2023-05-08T18:20:12.000Z","12979","rwmsidug","op2dkpba","","","2023-05-08T21:56:31.000Z","2023-05-08T21:56:31.000Z","sdcx5ytwccli-kmk5n","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar10-mcl","0.0005","m-resnet18","3","0","299","2.2228989601135254","0.307","0.30131851851851854","2.7890801574244644","-95.6458740234375","0.30293333333333333","299","2.2228989601135254","0.307","0.30131851851851854","2.7890801574244644","-95.6458740234375","0.30293333333333333","94","2.244659423828125","0.4375","0.4320888888888889","3.5217049031546623","-2.122103452682495","0.44166666666666665","2.2228989601135254","0.307","0.30131851851851854","2.7890801574244644","-95.6458740234375","0.30293333333333333"
"atomic-sweep-163","r0igjnll","finished","-","anthony-wss","pc-sigmoid","2023-05-08T17:35:13.000Z","18741","rwmsidug","v6lvuni5","","","2023-05-08T22:47:34.000Z","2023-05-08T22:47:34.000Z","s1kwkactr1683169534471-vggxn","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar10-mcl","0.0005","m-resnet18","2","0","289","2.213355541229248","0.2373","0.2305","2.1989697123115715","-212.6030731201172","0.221","299","2.213865041732788","0.2308","0.22997777777777775","2.169082126834176","-219.4288787841797","0.2254","84","2.2458343505859375","0.389","0.3873888888888889","3.523650349541144","-4.120087623596191","0.376","2.213865041732788","0.2308","0.22997777777777775","2.169082126834176","-219.4288787841797","0.2254"
"amber-sweep-162","v9ti78zd","finished","-","anthony-wss","pc-sigmoid","2023-05-08T17:03:30.000Z","12844","rwmsidug","4ux0igxd","","","2023-05-08T20:37:34.000Z","2023-05-08T20:37:34.000Z","xltvf8twccli-d6pxb","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar10-mcl","0.001","m-resnet18","3","0","299","2.232680320739746","0.3389","0.3380888888888889","3.3059865136941275","-20.82093048095703","0.3396666666666667","299","2.232680320739746","0.3389","0.3380888888888889","3.3059865136941275","-20.82093048095703","0.3396666666666667","114","2.249183416366577","0.4138","0.4145333333333333","3.572538920424201","0.09676504135131836","0.4198","2.232680320739746","0.3389","0.3380888888888889","3.3059865136941275","-20.82093048095703","0.3396666666666667"
"driven-sweep-161","uhvkhw5h","finished","-","anthony-wss","pc-sigmoid","2023-05-08T15:58:39.000Z","8731","rwmsidug","l7z5l3m2","","","2023-05-08T18:24:10.000Z","2023-05-08T18:24:10.000Z","lx7n44twccli-jmjkq","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","0","clcifar10-mcl","0.001","m-resnet18","2","0","294","2.225787401199341","0.2699","0.2760666666666667","3.078108920292421","-43.269378662109375","0.272","299","2.2266602516174316","0.2563","0.25854444444444447","3.068841181018136","-44.359737396240234","0.2514","84","2.256319284439087","0.3401","0.33794444444444444","3.616448926654729","2.34639310836792","0.3338","2.2266602516174316","0.2563","0.25854444444444447","3.068841181018136","-44.359737396240234","0.2514"
"fiery-sweep-160","qs5bkqys","finished","-","anthony-wss","l-uw","2023-05-08T14:50:55.000Z","12934","rwmsidug","paav2dk9","","","2023-05-08T18:26:29.000Z","2023-05-08T18:26:29.000Z","kdttl5twccli-zq5gq","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar20-mcl","0.00001","m-resnet18","3","0","289","2.973874568939209","0.069","0.06810370370370371","2.9553710691856616","621.6767578125","0.06873333333333333","4","2.978627920150757","0.0733","0.07514814814814814","2.986581572077491","4.164445400238037","0.0724","9","2.9790592193603516","0.087","0.0868","2.9856646033850582","10.858205795288086","0.0882","2.9739880561828613","0.0709","0.06971851851851851","2.954947963808522","678.9005737304688","0.0716"
"avid-sweep-159","uc0xsssm","finished","-","anthony-wss","l-uw","2023-05-08T14:50:50.000Z","18699","rwmsidug","i0har8iy","","","2023-05-08T20:02:29.000Z","2023-05-08T20:02:29.000Z","s1kwkactr1683169534471-vggxn","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar20-mcl","0.00001","m-resnet18","2","0","294","2.9707539081573486","0.0684","0.07171111111111111","2.9560631852258337","-32.615089416503906","0.0738","299","2.971026659011841","0.0703","0.07204444444444444","2.9558332738551227","-33.068050384521484","0.0733","29","2.97540545463562","0.0855","0.08702222222222222","2.9812948134812443","3.069988965988159","0.0956","2.971026659011841","0.0703","0.07204444444444444","2.9558332738551227","-33.068050384521484","0.0733"
"pretty-sweep-158","pjbih5rb","finished","-","anthony-wss","l-uw","2023-05-08T14:44:21.000Z","12943","rwmsidug","1pjqzzdd","","","2023-05-08T18:20:04.000Z","2023-05-08T18:20:04.000Z","sdcx5ytwccli-kmk5n","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar20-mcl","0.00005","m-resnet18","3","0","239","2.9746158123016357","0.0676","0.06635555555555556","2.9548195618571658","472.5082702636719","0.06866666666666667","4","2.9797961711883545","0.0814","0.08176296296296297","2.9860960443814597","7.490030288696289","0.0842","14","2.979081630706787","0.0895","0.08831851851851852","2.984996536464402","32.97006607055664","0.08873333333333333","2.974623203277588","0.069","0.0666","2.9539150812409143","572.36328125","0.06693333333333333"
"icy-sweep-157","uhvkhw5h","finished","-","anthony-wss","l-uw","2023-05-08T13:32:58.000Z","8735","rwmsidug","xw59ya2r","","","2023-05-08T15:58:33.000Z","2023-05-08T15:58:33.000Z","lx7n44twccli-jmjkq","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar20-mcl","0.00005","m-resnet18","2","0","294","2.969027280807495","0.0692","0.06791111111111112","2.9525576044212687","-47.004058837890625","0.0708","259","2.9697189331054688","0.0668","0.06931111111111112","2.9532394246621565","-49.98203659057617","0.0674","9","2.978369951248169","0.0847","0.08178888888888888","2.984389218417081","4.957982540130615","0.0813","2.9694888591766357","0.0629","0.061122222222222224","2.9526939473368903","-47.09040069580078","0.0599"
"divine-sweep-156","v9ti78zd","finished","-","anthony-wss","l-uw","2023-05-08T13:29:22.000Z","12841","rwmsidug","zp8e9zak","","","2023-05-08T17:03:23.000Z","2023-05-08T17:03:23.000Z","xltvf8twccli-d6pxb","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar20-mcl","0.0001","m-resnet18","3","0","294","2.968151092529297","0.0845","0.08105185185185185","2.969426916404204","-68.99681091308594","0.08106666666666666","249","2.9693140983581543","0.0824","0.0793925925925926","2.9722968132206886","-97.2936553955078","0.07806666666666667","69","2.9760496616363525","0.1011","0.10057777777777778","2.9850800904360684","6.01568078994751","0.1004","2.9688291549682617","0.0786","0.07745925925925926","2.9693250493569807","-73.21758270263672","0.0782"
"colorful-sweep-155","pjbih5rb","finished","-","anthony-wss","l-uw","2023-05-08T12:18:01.000Z","8770","rwmsidug","0c1yueoq","","","2023-05-08T14:44:11.000Z","2023-05-08T14:44:11.000Z","sdcx5ytwccli-kmk5n","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar20-mcl","0.0001","m-resnet18","2","0","264","2.967317581176758","0.0714","0.06996666666666666","2.958330376581712","1.0187861919403076","0.0769","299","2.9678099155426025","0.07","0.06981111111111112","2.957704656503417","-2.914883852005005","0.0724","94","2.973395347595215","0.0809","0.0808","2.9752174737778576","7.172646999359131","0.084","2.9678099155426025","0.07","0.06981111111111112","2.957704656503417","-2.914883852005005","0.0724"
"fluent-sweep-154","qs5bkqys","finished","-","anthony-wss","l-uw","2023-05-08T11:15:16.000Z","12933","rwmsidug","ad40yoqw","","","2023-05-08T14:50:49.000Z","2023-05-08T14:50:49.000Z","kdttl5twccli-zq5gq","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar20-mcl","0.0005","m-resnet18","3","0","289","2.978839874267578","0.0795","0.0766074074074074","2.9860335263338955","7.349200248718262","0.07593333333333334","4","2.981981039047241","0.059","0.05863703703703704","2.9872564565051687","0.6592172980308533","0.06306666666666666","144","2.9794747829437256","0.0827","0.08142962962962963","2.986236061110641","7.665750980377197","0.08293333333333333","2.978989362716675","0.0702","0.07362962962962963","2.985992560784022","6.446249485015869","0.0724"
"fast-sweep-153","uhvkhw5h","finished","-","anthony-wss","l-uw","2023-05-08T11:07:32.000Z","8719","rwmsidug","epjj4sc8","","","2023-05-08T13:32:51.000Z","2023-05-08T13:32:51.000Z","lx7n44twccli-jmjkq","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar20-mcl","0.0005","m-resnet18","2","0","264","2.976872205734253","0.0679","0.06628888888888888","2.984462460333651","5.235350131988525","0.0694","4","2.980250120162964","0.0468","0.0473","2.986675732515075","4.06005859375","0.0548","49","2.9788506031036377","0.078","0.07857777777777777","2.9856339422139255","5.294023036956787","0.0804","2.9780895709991455","0.0651","0.06775555555555555","2.9846262742172587","4.913159370422363","0.0719"
"peachy-sweep-152","v9ti78zd","finished","-","anthony-wss","l-uw","2023-05-08T09:55:21.000Z","12836","rwmsidug","yt1y4meo","","","2023-05-08T13:29:17.000Z","2023-05-08T13:29:17.000Z","xltvf8twccli-d6pxb","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar20-mcl","0.001","m-resnet18","3","0","209","2.979963779449463","0.0787","0.07738518518518518","2.9864764656081344","7.522686004638672","0.07486666666666666","24","2.980498790740967","0.0632","0.061651851851851854","2.9866104532371867","2.748708486557007","0.06466666666666666","194","2.9803638458251953","0.0806","0.08008888888888889","2.986452096339428","8.8421630859375","0.0812","2.980158567428589","0.0793","0.07771851851851852","2.9864520313161793","9.013178825378418","0.0746"
"honest-sweep-151","pjbih5rb","finished","-","anthony-wss","l-uw","2023-05-08T09:52:17.000Z","8736","rwmsidug","4rn74z5q","","","2023-05-08T12:17:53.000Z","2023-05-08T12:17:53.000Z","sdcx5ytwccli-kmk5n","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar20-mcl","0.001","m-resnet18","2","0","264","2.978995561599731","0.0737","0.0733","2.9853898164900867","4.997168064117432","0.076","154","2.9793102741241455","0.0864","0.084","2.9855523800308053","4.85494327545166","0.0842","239","2.9791533946990967","0.0792","0.08333333333333333","2.9854623837904497","5.136634826660156","0.086","2.979583501815796","0.0669","0.06925555555555556","2.9854897165840324","5.086297512054443","0.0697"
"swept-sweep-150","r0igjnll","finished","-","anthony-wss","l-uw","2023-05-08T09:50:46.000Z","27860","rwmsidug","yaln062a","","","2023-05-08T17:35:06.000Z","2023-05-08T17:35:06.000Z","s1kwkactr1683169534471-vggxn","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar10-mcl","0.00001","m-resnet18","3","0","294","2.2211148738861084","0.3077","0.3163185185185185","2.2288073481935444","-20.245895385742188","0.31733333333333336","299","2.2211923599243164","0.3266","0.32565925925925926","2.228567052971233","-20.375497817993164","0.32766666666666666","39","2.25061559677124","0.3957","0.3953333333333333","2.272497618740255","0.1256677657365799","0.3947333333333333","2.2211923599243164","0.3266","0.32565925925925926","2.228567052971233","-20.375497817993164","0.32766666666666666"
"leafy-sweep-149","qs5bkqys","finished","-","anthony-wss","l-uw","2023-05-08T08:48:33.000Z","8797","rwmsidug","zonldlbd","","","2023-05-08T11:15:10.000Z","2023-05-08T11:15:10.000Z","kdttl5twccli-zq5gq","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar10-mcl","0.00001","m-resnet18","2","0","289","2.2219643592834473","0.3152","0.32135555555555556","2.23114114864306","-20.063770294189453","0.3162","299","2.2223381996154785","0.3228","0.3257333333333333","2.2308632013472645","-20.578248977661133","0.3176","114","2.236109495162964","0.367","0.36652222222222225","2.2541933994401586","-6.517061710357666","0.3687","2.2223381996154785","0.3228","0.3257333333333333","2.2308632013472645","-20.578248977661133","0.3176"
"astral-sweep-148","uhvkhw5h","finished","-","anthony-wss","l-uw","2023-05-08T07:32:18.000Z","12910","rwmsidug","ael3pgkp","","","2023-05-08T11:07:28.000Z","2023-05-08T11:07:28.000Z","lx7n44twccli-jmjkq","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar10-mcl","0.00005","m-resnet18","3","0","294","2.212336778640747","0.2881","0.2942444444444444","2.2197268225929956","-34.96839141845703","0.29793333333333333","294","2.212336778640747","0.2881","0.2942444444444444","2.2197268225929956","-34.96839141845703","0.29793333333333333","24","2.2473316192626953","0.423","0.43243703703703706","2.271003226439158","0.09911184012889862","0.43406666666666666","2.2127485275268555","0.2983","0.2932814814814815","2.219832254178596","-34.84025192260742","0.2974"
"dark-sweep-147","v9ti78zd","finished","-","anthony-wss","l-uw","2023-05-08T07:29:14.000Z","8759","rwmsidug","2ytqgjxc","","","2023-05-08T09:55:13.000Z","2023-05-08T09:55:13.000Z","xltvf8twccli-d6pxb","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar10-mcl","0.00005","m-resnet18","2","0","294","2.21201229095459","0.2789","0.2745666666666667","2.2177150384946303","-43.18865585327149","0.277","294","2.21201229095459","0.2789","0.2745666666666667","2.2177150384946303","-43.18865585327149","0.277","19","2.250516891479492","0.3955","0.3908888888888889","2.272634969516234","0.005611557979136705","0.388","2.2120378017425537","0.2863","0.2849555555555556","2.21774199469523","-43.14875411987305","0.277"
"solar-sweep-146","uc0xsssm","finished","-","anthony-wss","l-uw","2023-05-08T07:04:38.000Z","27964","rwmsidug","6vg8pa1l","","","2023-05-08T14:50:42.000Z","2023-05-08T14:50:42.000Z","s1kwkactr1683169534471-vggxn","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar10-mcl","0.0001","m-resnet18","3","0","289","2.211069345474243","0.3699","0.3632814814814815","2.228653752442562","-17.462963104248047","0.3671333333333333","299","2.211301326751709","0.3493","0.3502962962962963","2.2284106016159058","-18.04084014892578","0.3549333333333333","34","2.24501895904541","0.4582","0.4583185185185185","2.2707262138525643","0.5068038702011108","0.45726666666666665","2.211301326751709","0.3493","0.3502962962962963","2.2284106016159058","-18.04084014892578","0.3549333333333333"
"peachy-sweep-145","qs5bkqys","finished","-","anthony-wss","l-uw","2023-05-08T06:21:49.000Z","8796","rwmsidug","nmyh4ayk","","","2023-05-08T08:48:25.000Z","2023-05-08T08:48:25.000Z","kdttl5twccli-zq5gq","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar10-mcl","0.0001","m-resnet18","2","0","274","2.213188648223877","0.3158","0.32406666666666667","2.2230948507785797","-30.745651245117188","0.3322","294","2.213338613510132","0.3205","0.32382222222222223","2.222927288575606","-31.27219009399414","0.3217","29","2.2461559772491455","0.4332","0.43487777777777775","2.269277410073714","0.03968590125441551","0.4251","2.2134430408477783","0.3241","0.3244111111111111","2.222987314516848","-31.20487594604492","0.3268"
"silver-sweep-144","pjbih5rb","finished","-","anthony-wss","l-uw","2023-05-08T06:17:41.000Z","12872","rwmsidug","7t1p8uu6","","","2023-05-08T09:52:13.000Z","2023-05-08T09:52:13.000Z","sdcx5ytwccli-kmk5n","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar10-mcl","0.0005","m-resnet18","3","0","289","2.236933708190918","0.379","0.3833925925925926","2.2639845058773505","-0.3350130617618561","0.3832","299","2.237262725830078","0.3949","0.38896296296296295","2.2636249525980516","-0.3924655616283417","0.3852","89","2.2480266094207764","0.4454","0.4365777777777778","2.273561504754153","1.055652379989624","0.43533333333333335","2.237262725830078","0.3949","0.38896296296296295","2.2636249525980516","-0.3924655616283417","0.3852"
"dark-sweep-143","v9ti78zd","finished","-","anthony-wss","l-uw","2023-05-08T05:04:00.000Z","8707","rwmsidug","1y9ril3v","","","2023-05-08T07:29:07.000Z","2023-05-08T07:29:07.000Z","xltvf8twccli-d6pxb","","","","1","Tesla V100-SXM2-32GB","l-uw","true","0","clcifar10-mcl","0.0005","m-resnet18","2","0","289","2.2297298908233643","0.3725","0.37341111111111114","2.257032020525499","-1.8243627548217771","0.3744","289","2.2297298908233643","0.3725","0.37341111111111114","2.257032020525499","-1.8243627548217771","0.3744","109","2.2429490089416504","0.4095","0.4131222222222222","2.269258974628015","0.4010097086429596","0.4179","2.229899644851685","0.3805","0.3808555555555555","2.2564874304966493","-1.749827861785889","0.3764"
