"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","algo","data_aug","data_cleaning_rate","dataset_name","lr","model","seed","best_epoch-scel.epoch","best_epoch-scel.scel","best_epoch-scel.test_acc","best_epoch-scel.train_acc","best_epoch-scel.training_loss","best_epoch-scel.ure","best_epoch-scel.valid_acc","best_epoch-ure.epoch","best_epoch-ure.scel","best_epoch-ure.test_acc","best_epoch-ure.train_acc","best_epoch-ure.training_loss","best_epoch-ure.ure","best_epoch-ure.valid_acc","best_epoch-valid_acc.epoch","best_epoch-valid_acc.scel","best_epoch-valid_acc.test_acc","best_epoch-valid_acc.train_acc","best_epoch-valid_acc.training_loss","best_epoch-valid_acc.ure","best_epoch-valid_acc.valid_acc","scel","test_acc","train_acc","training_loss","ure","valid_acc"
"swept-sweep-22","finished","-","anthony-wss","fwd-u","2023-05-05T07:25:15.000Z","4593","p5dcdezg","kjt28352","","","2023-05-05T08:41:48.000Z","2023-05-05T08:41:48.000Z","fbxnmytwccli-zsrvf","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","clcifar10","0.0005","m-resnet18","0","39","2.2233364582061768","0.2314","0.23984444444444444","2.2063633393157613","-23.199142456054688","0.237","179","2.227067232131958","0.2186","0.22295555555555557","2.197428906505758","-31.956438064575195","0.217","14","2.240402936935425","0.2559","0.2674666666666667","2.248151042244651","-4.737131118774414","0.262","2.229510545730591","0.203","0.21286666666666668","2.1974169368093666","-24.241470336914062","0.2108"
"scarlet-sweep-21","finished","-","anthony-wss","fwd-u","2023-05-05T07:23:30.000Z","4536","p5dcdezg","uxpr4fh3","","","2023-05-05T08:39:06.000Z","2023-05-05T08:39:06.000Z","zivcsqtwccli-pwc5h","","","","1","Tesla V100-SXM2-32GB","fwd-u","false","1","clcifar10","0.001","m-resnet18","0","139","2.207029342651367","0.2236","0.23586666666666667","2.197752061215314","-14.612849235534668","0.2242","204","2.208117723464966","0.2225","0.2296888888888889","2.1979841508648614","-15.25977897644043","0.2154","29","2.2606585025787354","0.2591","0.2645111111111111","2.2795361524278466","1.8825056552886963","0.2574","2.2127504348754883","0.219","0.23013333333333333","2.20129118995233","-11.96727466583252","0.2156"
"major-sweep-20","finished","-","anthony-wss","ure-ga-u","2023-05-05T06:09:02.000Z","5103","p5dcdezg","4k83z3k5","","","2023-05-05T07:34:05.000Z","2023-05-05T07:34:05.000Z","x20vlztwccli-h5dst","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","uniform-cifar20","0.00001","m-resnet18","0","289","2.989171266555786","0.072","0.07342222222222222","0.09821792217818172","0.5162768363952637","0.0702","289","2.989171266555786","0.072","0.07342222222222222","0.09821792217818172","0.5162768363952637","0.0702","9","2.99096417427063","0.1059","0.10695555555555555","0.45325224643403833","1.3007230758666992","0.1104","2.989198684692383","0.0753","0.07471111111111112","0.11388021165674383","0.5328607559204102","0.073"
"summer-sweep-19","finished","-","anthony-wss","ure-ga-u","2023-05-05T06:04:49.000Z","5007","p5dcdezg","bo5jyigp","","","2023-05-05T07:28:16.000Z","2023-05-05T07:28:16.000Z","krnhbltwccli-fsp74","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","uniform-cifar20","0.00005","m-resnet18","0","279","2.989978075027466","0.0648","0.06917777777777778","0.15083575519648465","0.7842677235603333","0.0656","279","2.989978075027466","0.0648","0.06917777777777778","0.15083575519648465","0.7842677235603333","0.0656","254","2.990299701690674","0.0844","0.08706666666666667","0.17129677127708087","0.924199402332306","0.087","2.9902331829071045","0.0717","0.07175555555555556","0.1289791464805603","0.891337513923645","0.065"
"frosty-sweep-18","finished","-","anthony-wss","ure-ga-u","2023-05-05T06:03:03.000Z","4972","p5dcdezg","zh3ry0e3","","","2023-05-05T07:25:55.000Z","2023-05-05T07:25:55.000Z","lhoo1dtwccli-qw2cp","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","uniform-cifar20","0.0001","m-resnet18","0","299","2.9901280403137207","0.0735","0.08477777777777777","0.1431865312836387","0.8909430503845215","0.0826","299","2.9901280403137207","0.0735","0.08477777777777777","0.1431865312836387","0.8909430503845215","0.0826","109","2.991685390472412","0.0816","0.08391111111111112","0.21882461959665472","1.4833084344863892","0.0902","2.9901280403137207","0.0735","0.08477777777777777","0.1431865312836387","0.8909430503845215","0.0826"
"decent-sweep-17","finished","-","anthony-wss","ure-ga-u","2023-05-05T06:03:03.000Z","4923","p5dcdezg","sbbo74m7","","","2023-05-05T07:25:06.000Z","2023-05-05T07:25:06.000Z","fbxnmytwccli-zsrvf","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","uniform-cifar20","0.0005","m-resnet18","0","299","2.977822542190552","0.0609","0.06391111111111111","0.08975705775347623","0.668591320514679","0.0642","299","2.977822542190552","0.0609","0.06391111111111111","0.08975705775347623","0.668591320514679","0.0642","24","2.993928909301758","0.0998","0.10068888888888888","1.0831313566728071","2.5582330226898193","0.1072","2.977822542190552","0.0609","0.06391111111111111","0.08975705775347623","0.668591320514679","0.0642"
"daily-sweep-16","finished","-","anthony-wss","ure-ga-u","2023-05-05T06:01:04.000Z","4942","p5dcdezg","ilis3mh3","","","2023-05-05T07:23:26.000Z","2023-05-05T07:23:26.000Z","zivcsqtwccli-pwc5h","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","uniform-cifar20","0.001","m-resnet18","0","294","2.977602958679199","0.0673","0.0714888888888889","0.1499060785228556","0.8002824783325195","0.0726","289","2.978086471557617","0.0686","0.072","0.13782371716065842","0.7760550379753113","0.0704","19","2.994610548019409","0.1132","0.11415555555555557","1.4211221120574258","2.7534308433532715","0.1212","2.9782283306121826","0.0633","0.06653333333333333","0.158048191531138","0.8607804179191589","0.0644"
"cerulean-sweep-15","finished","-","anthony-wss","ure-ga-u","2023-05-05T04:45:49.000Z","4985","p5dcdezg","b886lqpf","","","2023-05-05T06:08:54.000Z","2023-05-05T06:08:54.000Z","x20vlztwccli-h5dst","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","uniform-cifar10","0.00001","m-resnet18","0","264","2.2794487476348877","0.1843","0.1976888888888889","0.07864702831615102","0.2231069952249527","0.1896","264","2.2794487476348877","0.1843","0.1976888888888889","0.07864702831615102","0.2231069952249527","0.1896","9","2.2832143306732178","0.2763","0.293","0.22089499912478708","0.6236311197280884","0.2864","2.279587507247925","0.194","0.2000222222222222","0.06519522856582295","0.2358021140098572","0.1974"
"graceful-sweep-14","finished","-","anthony-wss","ure-ga-u","2023-05-05T04:43:53.000Z","4847","p5dcdezg","atwiag56","","","2023-05-05T06:04:40.000Z","2023-05-05T06:04:40.000Z","krnhbltwccli-fsp74","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","uniform-cifar10","0.00005","m-resnet18","0","279","2.2815160751342773","0.2047","0.21213333333333337","0.123665529218587","0.38680142164230347","0.2052","279","2.2815160751342773","0.2047","0.21213333333333337","0.123665529218587","0.38680142164230347","0.2052","59","2.283802032470703","0.2402","0.24006666666666668","0.18657488240437073","0.5295782089233398","0.2368","2.281773805618286","0.2247","0.23455555555555552","0.13484590500593183","0.4170544147491455","0.2266"
"likely-sweep-13","finished","-","anthony-wss","ure-ga-u","2023-05-05T04:43:00.000Z","4798","p5dcdezg","0mjjwm08","","","2023-05-05T06:02:58.000Z","2023-05-05T06:02:58.000Z","fbxnmytwccli-zsrvf","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","uniform-cifar10","0.0001","m-resnet18","0","269","2.2819252014160156","0.2251","0.23435555555555557","0.12830456346273422","0.45720574259758","0.2224","259","2.281980514526367","0.2285","0.23184444444444444","0.1405938078056682","0.4476489722728729","0.219","134","2.284203290939331","0.2382","0.24646666666666667","0.20220998539166016","0.6268476247787476","0.2354","2.282216310501098","0.2131","0.21584444444444445","0.15420221198688855","0.4886849820613861","0.214"
"peachy-sweep-12","finished","-","anthony-wss","ure-ga-u","2023-05-05T04:42:40.000Z","4818","p5dcdezg","kh75mt4a","","","2023-05-05T06:02:58.000Z","2023-05-05T06:02:58.000Z","lhoo1dtwccli-qw2cp","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","uniform-cifar10","0.0005","m-resnet18","0","299","2.2695119380950928","0.2531","0.25924444444444444","0.13561055064201355","0.42890018224716187","0.252","234","2.2701473236083984","0.2416","0.24353333333333332","0.12719044157049872","0.4028176963329315","0.2404","19","2.290822982788086","0.3457","0.34124444444444446","0.6222138547084548","1.4606764316558838","0.34","2.2695119380950928","0.2531","0.25924444444444444","0.13561055064201355","0.42890018224716187","0.252"
"cool-sweep-11","finished","-","anthony-wss","ure-ga-u","2023-05-05T04:41:37.000Z","4762","p5dcdezg","937uxoct","","","2023-05-05T06:00:59.000Z","2023-05-05T06:00:59.000Z","zivcsqtwccli-pwc5h","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","uniform-cifar10","0.001","m-resnet18","0","299","2.2660882472991943","0.2607","0.26595555555555556","0.11754992401058025","0.4280490577220917","0.2604","274","2.267361879348755","0.2512","0.2548222222222222","0.1384208310734142","0.4196760952472687","0.2436","34","2.2912673950195312","0.3661","0.35813333333333336","0.7849316258322109","1.5616906881332395","0.361","2.2660882472991943","0.2607","0.26595555555555556","0.11754992401058025","0.4280490577220917","0.2604"
"good-sweep-10","finished","-","anthony-wss","ure-ga-u","2023-05-05T03:21:39.000Z","4929","p5dcdezg","njv1e9go","","","2023-05-05T04:43:48.000Z","2023-05-05T04:43:48.000Z","krnhbltwccli-fsp74","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","clcifar20","0.00001","m-resnet18","0","34","2.9616878032684326","0.0654","0.06897777777777778","0.1685303964398124","-9.567964553833008","0.0662","299","2.962196350097656","0.0555","0.058133333333333335","0.08184625479308041","-14.72358226776123","0.0578","29","2.9617488384246826","0.0747","0.07882222222222222","0.17270769382064993","-9.015576362609863","0.0758","2.962196350097656","0.0555","0.058133333333333335","0.08184625479308041","-14.72358226776123","0.0578"
"leafy-sweep-9","finished","-","anthony-wss","ure-ga-u","2023-05-05T03:21:33.000Z","5047","p5dcdezg","kz1ml88v","","","2023-05-05T04:45:40.000Z","2023-05-05T04:45:40.000Z","x20vlztwccli-h5dst","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","clcifar20","0.00005","m-resnet18","0","4","2.9623172283172607","0.0838","0.08071111111111111","0.4621050452644175","-3.028315305709839","0.0868","299","2.963355302810669","0.0529","0.0548","0.1335580667311495","-24.90619850158691","0.0512","4","2.9623172283172607","0.0838","0.08071111111111111","0.4621050452644175","-3.028315305709839","0.0868","2.963355302810669","0.0529","0.0548","0.1335580667311495","-24.90619850158691","0.0512"
"misty-sweep-8","finished","-","anthony-wss","ure-ga-u","2023-05-05T03:21:28.000Z","4888","p5dcdezg","w16skjyu","","","2023-05-05T04:42:56.000Z","2023-05-05T04:42:56.000Z","fbxnmytwccli-zsrvf","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","clcifar20","0.0001","m-resnet18","0","29","2.962923049926758","0.0651","0.06713333333333334","0.30021611736579373","-5.2436203956604","0.0658","289","2.965397357940674","0.0503","0.05104444444444445","0.1528263112360781","-48.06438064575195","0.0478","24","2.96293568611145","0.0711","0.07262222222222223","0.4288296774029732","-5.340431213378906","0.0748","2.9658946990966797","0.0503","0.05104444444444445","0.1335440223867243","-44.88516998291016","0.0462"
"jumping-sweep-7","finished","-","anthony-wss","ure-ga-u","2023-05-05T03:20:51.000Z","4899","p5dcdezg","dgrirahq","","","2023-05-05T04:42:30.000Z","2023-05-05T04:42:30.000Z","lhoo1dtwccli-qw2cp","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","clcifar20","0.0005","m-resnet18","0","284","2.9575858116149902","0.0548","0.05344444444444445","0.11339847404848444","-50.23029708862305","0.0548","284","2.9575858116149902","0.0548","0.05344444444444445","0.11339847404848444","-50.23029708862305","0.0548","29","2.962780475616455","0.0778","0.07811111111111112","0.626752262765711","2.2989556789398193","0.0786","2.958331823348999","0.0539","0.0562","0.10859192365949805","-47.751426696777344","0.0576"
"dazzling-sweep-6","finished","-","anthony-wss","ure-ga-u","2023-05-05T03:20:31.000Z","4861","p5dcdezg","z10v4g21","","","2023-05-05T04:41:32.000Z","2023-05-05T04:41:32.000Z","zivcsqtwccli-pwc5h","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","clcifar20","0.001","m-resnet18","0","214","2.9599509239196777","0.0535","0.05533333333333333","0.14335972680286926","-25.41594886779785","0.0566","279","2.9607954025268555","0.0566","0.055822222222222224","0.2087193883278153","-33.50607681274414","0.0598","64","2.9620025157928467","0.0801","0.08022222222222222","0.4765604971484704","2.5176637172698975","0.0784","2.960813522338867","0.0569","0.058755555555555554","0.17291499471122568","-29.324338912963867","0.0568"
"deft-sweep-5","finished","-","anthony-wss","ure-ga-u","2023-05-05T02:02:06.000Z","4758","p5dcdezg","pz8ai6bt","","","2023-05-05T03:21:24.000Z","2023-05-05T03:21:24.000Z","fbxnmytwccli-zsrvf","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","clcifar10","0.00001","m-resnet18","0","14","2.264936685562134","0.2217","0.22211111111111112","0.24475828016346152","-1.2986650466918943","0.2228","294","2.2752723693847656","0.1485","0.14953333333333332","0.08109017597003416","-4.959744453430176","0.1464","9","2.265916109085083","0.2249","0.2288888888888889","0.3373884761875326","-0.48866161704063416","0.2292","2.2754573822021484","0.1429","0.14366666666666666","0.06540091742168773","-4.884387016296387","0.152"
"lucky-sweep-4","finished","-","anthony-wss","ure-ga-u","2023-05-05T02:01:46.000Z","4786","p5dcdezg","5ld2l4r3","","","2023-05-05T03:21:32.000Z","2023-05-05T03:21:32.000Z","krnhbltwccli-fsp74","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","clcifar10","0.00005","m-resnet18","0","4","2.267767429351806","0.2238","0.22491111111111112","0.3801437623121522","-0.42755380272865295","0.2278","294","2.2755606174468994","0.136","0.13813333333333333","0.10517758605155078","-3.7968807220458984","0.1434","4","2.267767429351806","0.2238","0.22491111111111112","0.3801437623121522","-0.42755380272865295","0.2278","2.2747554779052734","0.1389","0.14035555555555557","0.11503587392243472","-3.693897247314453","0.1508"
"easy-sweep-3","finished","-","anthony-wss","ure-ga-u","2023-05-05T02:01:37.000Z","4727","p5dcdezg","gehwizyf","","","2023-05-05T03:20:24.000Z","2023-05-05T03:20:24.000Z","zivcsqtwccli-pwc5h","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","clcifar10","0.0001","m-resnet18","0","19","2.267980575561523","0.1727","0.1756","0.2864837734536691","-0.8868037462234497","0.1798","289","2.2693512439727783","0.1563","0.16213333333333332","0.12390578267249194","-3.2432613372802734","0.1632","9","2.2695846557617188","0.214","0.21597777777777777","0.3239254131913185","-0.5516322255134583","0.213","2.270205020904541","0.1458","0.1518","0.11338752575896004","-3.2283248901367188","0.1526"
"hopeful-sweep-2","finished","-","anthony-wss","ure-ga-u","2023-05-05T02:01:28.000Z","4756","p5dcdezg","jydwz57a","","","2023-05-05T03:20:44.000Z","2023-05-05T03:20:44.000Z","lhoo1dtwccli-qw2cp","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","clcifar10","0.0005","m-resnet18","0","294","2.2446303367614746","0.1701","0.17335555555555557","0.1709346202286807","-2.113821029663086","0.1754","299","2.2449684143066406","0.167","0.1681777777777778","0.11566196856173602","-2.4953062534332275","0.166","94","2.258364200592041","0.2353","0.2396888888888889","0.4028821540149776","1.7182286977767944","0.2376","2.2449684143066406","0.167","0.1681777777777778","0.11566196856173602","-2.4953062534332275","0.166"
"genial-sweep-1","finished","-","anthony-wss","ure-ga-u","2023-05-05T01:59:56.000Z","4894","p5dcdezg","qlctbunc","","","2023-05-05T03:21:30.000Z","2023-05-05T03:21:30.000Z","x20vlztwccli-h5dst","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","false","1","clcifar10","0.001","m-resnet18","0","284","2.251698732376098","0.212","0.21306666666666663","0.22496714172038165","1.1955255270004272","0.2094","294","2.252570152282715","0.2129","0.2155111111111111","0.25629619373516604","1.0766253471374512","0.216","154","2.258208751678467","0.2366","0.2359777777777778","0.39720469239083206","1.811148762702942","0.2348","2.252800703048706","0.21","0.2074","0.19814209910956296","1.1933789253234863","0.2076"
